"id","pt_in","pt_out","tt_in","tt_out","vf_fr","vf_td","vf_su","pt_in_s","pt_out_s","tt_in_s","tt_out_s","vf_fr_s","vf_td_s","vf_su_s","daily_paper_code","data_time"
"373","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","2/6/2023 03:01:24"
"374","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","2/6/2023 04:01:34"
"375","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","2/6/2023 11:01:34"
"376","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","2/6/2023 12:01:24"
"377","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","2/6/2023 13:01:24"
"378","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","2/6/2023 14:01:27"
"379","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","2/6/2023 15:01:35"
"380","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","2/6/2023 16:01:59"
"381","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","2/6/2023 17:01:55"
"382","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","2/6/2023 18:01:45"
"383","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","2/6/2023 19:01:34"
"384","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","2/6/2023 20:01:57"
"385","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","2/6/2023 21:01:48"
"386","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","2/6/2023 22:01:57"
"387","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","2/6/2023 23:01:45"
"388","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","4/6/2023 19:08:10"
"389","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","4/6/2023 20:10:53"
"390","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","4/6/2023 21:08:21"
"391","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","4/6/2023 22:10:22"
"392","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","4/6/2023 23:08:11"
"393","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","5/6/2023 00:12:19"
"394","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","5/6/2023 01:00:03"
"395","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","5/6/2023 02:00:07"
"396","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","5/6/2023 03:00:03"
"397","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","5/6/2023 04:00:07"
"398","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","5/6/2023 05:00:07"
"399","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","5/6/2023 06:00:07"
"400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","5/6/2023 07:00:07"
"401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","5/6/2023 08:20:38"
"402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","5/6/2023 09:07:57"
"403","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","5/6/2023 10:11:08"
"404","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","5/6/2023 11:08:15"
"405","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","5/6/2023 12:01:55"
"406","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","5/6/2023 13:01:24"
"407","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","5/6/2023 14:01:34"
"408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","5/6/2023 15:01:55"
"409","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","5/6/2023 16:01:58"
"410","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","5/6/2023 17:01:56"
"411","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","5/6/2023 18:09:12"
"412","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","5/6/2023 19:01:56"
"413","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","5/6/2023 20:08:46"
"414","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","5/6/2023 21:08:22"
"415","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","5/6/2023 22:08:07"
"416","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","5/6/2023 23:08:04"
"417","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","6/6/2023 00:18:12"
"418","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","6/6/2023 01:11:08"
"419","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","6/6/2023 02:08:17"
"420","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","6/6/2023 03:00:03"
"421","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","6/6/2023 04:00:00"
"422","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","6/6/2023 05:00:07"
"423","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","6/6/2023 06:00:03"
"424","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","6/6/2023 07:11:00"
"425","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","6/6/2023 08:10:58"
"426","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","6/6/2023 09:08:07"
"427","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","6/6/2023 10:08:04"
"428","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","6/6/2023 11:01:34"
"429","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","6/6/2023 12:01:57"
"430","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","6/6/2023 13:01:24"
"431","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","6/6/2023 14:01:35"
"432","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","6/6/2023 15:02:03"
"433","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","6/6/2023 16:01:34"
"434","2.77","2.58","19.03","28.94","2826.87","40817.51","4159748","2.77","2.58","19.03","28.94","0","0","7154169","lqgz","6/6/2023 17:00:15"
"435","2.79","2.59","18.84","26.92","3624.89","44251.79","4163178","2.79","2.59","18.84","26.92","0","0","7154169","lqgz","6/6/2023 18:00:13"
"436","2.77","2.6","18.3","24.87","3183.04","47748.81","4166679","2.77","2.6","18.3","24.87","0","0","7154169","lqgz","6/6/2023 19:00:10"
"437","2.79","2.6","18.14","23.77","3283.57","51095.95","4170027","2.79","2.6","18.14","23.77","0","0","7154169","lqgz","6/6/2023 20:00:10"
"438","2.93","2.55","18.74","26.65","0","52003.37","4170933","2.93","2.55","18.74","26.65","0","0","7154169","lqgz","6/6/2023 21:00:13"
"439","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","6/6/2023 22:00:03"
"440","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","6/6/2023 23:00:07"
"441","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","7/6/2023 00:00:07"
"442","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","7/6/2023 01:00:07"
"443","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","7/6/2023 02:00:07"
"444","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","7/6/2023 03:00:07"
"445","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","7/6/2023 04:00:00"
"446","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","7/6/2023 05:00:00"
"447","2.79","2.36","18.72","25.92","0","52003.37","4170933","2.79","2.36","18.72","25.92","0","0","7154169","lqgz","7/6/2023 06:00:11"
"448","2.91","2.31","19.14","31.66","0","52003.37","4170933","2.91","2.31","19.14","31.66","0","0","7154169","lqgz","7/6/2023 07:00:13"
"449","2.96","2.25","22.65","40.75","0","52003.37","4170933","2.96","2.25","22.65","40.75","0","0","7154169","lqgz","7/6/2023 08:00:17"
"450","2.57","2.34","18.46","25.19","5872.78","7364.16","4178299","2.57","2.34","18.46","25.19","0","0","7154169","lqgz","7/6/2023 09:00:04"
"451","2.6","2.39","18.88","26.99","5174.79","12801.11","4183740","2.6","2.39","18.88","26.99","0","0","7154169","lqgz","7/6/2023 10:00:10"
"452","2.62","2.42","18.94","27.54","4258.6","17708.1","4188642","2.62","2.42","18.94","27.54","0","0","7154169","lqgz","7/6/2023 11:00:01"
"453","2.6","2.41","18.84","27.86","3441.44","21461.54","4192396","2.6","2.41","18.84","27.86","0","0","7154169","lqgz","7/6/2023 12:00:11"
"454","2.63","2.42","19.02","27.31","5011.11","26121.26","4197056","2.63","2.42","19.02","27.31","0","0","7154169","lqgz","7/6/2023 13:00:11"
"455","2.68","2.47","19","27.24","4700.08","31011.73","4201942","2.68","2.47","19","27.24","0","0","7154169","lqgz","7/6/2023 14:00:10"
"456","2.73","2.53","18.9","26.71","4268.89","35478.59","4206413","2.73","2.53","18.9","26.71","0","0","7154169","lqgz","7/6/2023 15:00:00"
"457","2.77","2.58","18.75","26.02","3795.25","39475.36","4210409","2.77","2.58","18.75","26.02","0","0","7154169","lqgz","7/6/2023 16:00:01"
"458","2.76","2.58","18.76","26.31","2995.03","41877.35","4212813","2.76","2.58","18.76","26.31","0","0","7154169","lqgz","7/6/2023 17:00:11"
"459","2.78","2.61","18.56","25.69","2647.77","45275.88","4216210","2.78","2.61","18.56","25.69","0","0","7154169","lqgz","7/6/2023 18:00:11"
"460","2.77","2.61","18.22","24.17","3296.02","48694.36","4219628","2.77","2.61","18.22","24.17","0","0","7154169","lqgz","7/6/2023 19:00:12"
"461","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","7/6/2023 20:00:03"
"462","2.98","2.56","20.3","26.65","0","52718.86","4223652","2.98","2.56","20.3","26.65","0","0","7154169","lqgz","7/6/2023 21:00:01"
"463","2.95","2.5","18.52","27.14","0","52718.86","4223652","2.95","2.5","18.52","27.14","0","0","7154169","lqgz","7/6/2023 22:00:12"
"464","2.98","2.47","18.89","26.96","0","52718.86","4223652","2.98","2.47","18.89","26.96","0","0","7154169","lqgz","7/6/2023 23:00:13"
"465","2.94","2.45","19.14","26.56","0","52718.86","4223652","2.94","2.45","19.14","26.56","0","0","7154169","lqgz","8/6/2023 00:00:16"
"466","2.88","2.44","18.94","26.02","0","52718.86","4223652","2.88","2.44","18.94","26.02","0","0","7154169","lqgz","8/6/2023 01:00:11"
"467","2.83","2.44","18.87","25.6","0","52718.86","4223652","2.83","2.44","18.87","25.6","0","0","7154169","lqgz","8/6/2023 02:00:15"
"468","2.78","2.43","18.86","25.31","0","52718.86","4223652","2.78","2.43","18.86","25.31","0","0","7154169","lqgz","8/6/2023 03:00:30"
"469","2.73","2.43","18.72","24.98","0","52718.86","4223652","2.73","2.43","18.72","24.98","0","0","7154169","lqgz","8/6/2023 04:00:27"
"470","2.67","2.42","18.56","24.43","0","52718.86","4223652","2.67","2.42","18.56","24.43","0","0","7154169","lqgz","8/6/2023 05:00:14"
"471","2.78","2.4","18.92","24.71","0","52718.86","4223652","2.78","2.4","18.92","24.71","0","0","7154169","lqgz","8/6/2023 06:00:12"
"472","2.95","2.36","19.01","30.89","0","52718.86","4223652","2.95","2.36","19.01","30.89","0","0","7154169","lqgz","8/6/2023 07:00:00"
"473","2.86","2.3","20.99","38.72","0","52718.86","4223652","2.86","2.3","20.99","38.72","0","0","7154169","lqgz","8/6/2023 08:00:00"
"474","2.67","2.39","18.86","26.52","5084.52","9599.14","4233252","2.67","2.39","18.86","26.52","0","0","7154169","lqgz","8/6/2023 10:00:18"
"475","2.64","2.43","18.98","27.67","4607.77","14642.36","4238296","2.64","2.43","18.98","27.67","0","0","7154169","lqgz","8/6/2023 11:00:00"
"476","2.6","2.43","19.12","29.05","3640.22","18426.19","4242079","2.6","2.43","19.12","29.05","0","0","7154169","lqgz","8/6/2023 12:00:10"
"477","2.62","2.44","19.26","29.08","4718.2","23427.33","4247078","2.62","2.44","19.26","29.08","0","0","7154169","lqgz","8/6/2023 13:00:00"
"478","2.67","2.49","19.54","30.04","4543.34","28248.88","4251902","2.67","2.49","19.54","30.04","0","0","7154169","lqgz","8/6/2023 14:00:20"
"479","2.72","2.54","19.59","30.38","4147.33","32065.59","4255719","2.72","2.54","19.59","30.38","0","0","7154169","lqgz","8/6/2023 15:00:15"
"480","2.72","2.54","19.59","30.38","4147.33","32065.59","4255719","2.72","2.54","19.59","30.38","0","0","7154169","lqgz","8/6/2023 16:00:24"
"481","2.81","2.61","19.41","29.43","2644.75","32258.5","4255913","2.81","2.61","19.41","29.43","0","0","7154169","lqgz","8/6/2023 17:00:02"
"482","2.83","2.62","19.01","27.08","2440.35","35356.75","4259009","2.83","2.62","19.01","27.08","0","0","7154169","lqgz","8/6/2023 18:00:00"
"483","2.8","2.61","18.62","26.06","2515.23","36871","4260524","2.8","2.61","18.62","26.06","0","0","7154169","lqgz","8/6/2023 19:00:00"
"484","0","0","0","0","0","0","0","0","0","0","0","0","0","0","lqgz","8/6/2023 20:00:00"
"485","2.77","2.61","18.01","23.08","3527.95","44481.81","4268135","2.77","2.61","18.01","23.08","0","0","7154169","lqgz","8/6/2023 21:00:00"
"486","2.77","2.61","18.03","23.03","3284.01","47859.74","4271496","2.77","2.61","18.03","23.03","0","0","7154169","lqgz","8/6/2023 22:00:00"
"487","2.77","2.62","18.03","23.08","3658.34","51330.19","4274983","2.77","2.62","18.03","23.08","0","0","7154169","lqgz","8/6/2023 23:00:33"
"488","2.9","2.64","19.6","24.99","0","53394.92","4277047","2.9","2.64","19.6","24.99","0","0","7154169","lqgz","9/6/2023 00:00:04"
"489","2.9","2.63","19.6","26.63","0","53394.92","4277047","2.9","2.63","19.6","26.63","0","0","7154169","lqgz","9/6/2023 01:00:22"
"490","2.99","2.62","20.57","27.48","0","53394.92","4277047","2.99","2.62","20.57","27.48","0","0","7154169","lqgz","9/6/2023 02:00:33"
"491","2.99","2.62","20.57","27.48","0","53394.92","4277047","2.99","2.62","20.57","27.48","0","0","7154169","lqgz","9/6/2023 03:00:43"
"492","2.99","2.62","20.57","27.48","0","53394.92","4277047","2.99","2.62","20.57","27.48","0","0","7154169","lqgz","9/6/2023 04:00:10"
"493","2.99","2.62","20.57","27.48","0","53394.92","4277047","2.99","2.62","20.57","27.48","0","0","7154169","lqgz","9/6/2023 05:00:00"
"494","2.99","2.62","20.57","27.48","0","53394.92","4277047","2.99","2.62","20.57","27.48","0","0","7154169","lqgz","9/6/2023 06:00:27"
"495","2.99","2.62","20.57","27.48","0","53394.92","4277047","2.99","2.62","20.57","27.48","0","0","7154169","lqgz","9/6/2023 07:00:12"
"496","2.7","2.49","19.24","29.07","3288.57","2390.01","4279438","2.7","2.49","19.24","29.07","0","0","7154169","lqgz","9/6/2023 10:00:13"
"497","2.7","2.49","19.24","29.07","3288.57","2390.01","4279438","2.7","2.49","19.24","29.07","0","0","7154169","lqgz","9/6/2023 11:00:03"
"498","2.59","2.44","19.61","31.27","1830.23","9368.91","4286416","2.59","2.44","19.61","31.27","0","0","7154169","lqgz","9/6/2023 12:00:12"
"499","2.61","2.44","19.41","29.43","5876.48","14304.74","4291353","2.61","2.44","19.41","29.43","0","0","7154169","lqgz","9/6/2023 13:00:00"
"500","2.67","2.5","19.47","29.76","5325.44","19917.74","4296966","2.67","2.5","19.47","29.76","0","0","7154169","lqgz","9/6/2023 14:00:15"
"501","2.73","2.56","19.28","28.71","5018.06","25039.74","4302088","2.73","2.56","19.28","28.71","0","0","7154169","lqgz","9/6/2023 15:00:15"
"502","2.79","2.62","19.16","28.46","4687.88","29804.99","4306853","2.79","2.62","19.16","28.46","0","0","7154169","lqgz","9/6/2023 16:00:03"
"503","2.83","2.66","19.38","29.32","4293.64","34337","4311385","2.83","2.66","19.38","29.32","0","0","7154169","lqgz","9/6/2023 17:00:00"
"504","2.85","2.68","18.97","27.9","3160.82","38099.55","4315147","2.85","2.68","18.97","27.9","0","0","7154169","lqgz","9/6/2023 18:00:10"
"505","2.86","2.69","18.67","26.13","3765.39","41528.07","4318572","2.86","2.69","18.67","26.13","0","0","7154169","lqgz","9/6/2023 19:00:00"
"506","2.86","2.69","18.43","24.9","3614.99","45231.73","4322280","2.86","2.69","18.43","24.9","0","0","7154169","lqgz","9/6/2023 20:00:12"
"507","2.86","2.69","18.32","24.23","3488.67","48763.3","4325813","2.86","2.69","18.32","24.23","0","0","7154169","lqgz","9/6/2023 21:00:10"
"508","2.86","2.69","18.25","23.99","3387.49","52246.67","4329294","2.86","2.69","18.25","23.99","0","0","7154169","lqgz","9/6/2023 22:00:16"
"509","2.87","2.71","18.22","23.77","3146.03","55497.91","4332546","2.87","2.71","18.22","23.77","0","0","7154169","lqgz","9/6/2023 23:00:13"
"510","2.92","2.75","18.3","23.76","3301.55","59076.42","4336124","2.92","2.75","18.3","23.76","0","0","7154169","lqgz","10/6/2023 00:00:00"
"511","2.97","2.8","18.4","24.17","2756.88","62196.04","4339241","2.97","2.8","18.4","24.17","0","0","7154169","lqgz","10/6/2023 01:00:06"
"512","3.01","2.84","18.35","23.88","2089.6","64622.27","4341670","3.01","2.84","18.35","23.88","0","0","7154169","lqgz","10/6/2023 02:00:00"
"513","3.03","2.86","18.8","24.4","1350.84","66036.41","4343084","3.03","2.86","18.8","24.4","0","0","7154169","lqgz","10/6/2023 03:00:01"
"514","3.05","2.87","19.49","25.12","0","67012.01","4344059","3.05","2.87","19.49","25.12","0","0","7154169","lqgz","10/6/2023 04:00:15"
"515","3.03","2.86","19.65","26.09","0","67012.01","4344059","3.03","2.86","19.65","26.09","0","0","7154169","lqgz","10/6/2023 05:00:38"
"516","2.9","2.84","18.86","26.68","0","67012.01","4344059","2.9","2.84","18.86","26.68","0","0","7154169","lqgz","10/6/2023 06:00:02"
"517","2.79","2.81","20.88","33.75","0","67012.01","4344059","2.79","2.81","20.88","33.75","0","0","7154169","lqgz","10/6/2023 07:00:10"
"518","2.91","2.76","24.79","42.74","0","67012.01","4344059","2.91","2.76","24.79","42.74","0","0","7154169","lqgz","10/6/2023 08:00:12"
"519","2.9","2.73","25.78","39.23","0","1367.18","4345426","2.9","2.73","25.78","39.23","0","0","7154169","lqgz","10/6/2023 09:00:11"
"520","2.84","2.68","32.41","51.69","0","1367.18","4345426","2.84","2.68","32.41","51.69","0","0","7154169","lqgz","10/6/2023 10:00:11"
"521","2.78","2.61","34.25","35.03","777.4","1680.09","4345739","2.78","2.61","34.25","35.03","0","0","7154169","lqgz","10/6/2023 11:00:11"
"522","2.66","2.5","31.51","27.58","1629.13","3383.4","4347443","2.66","2.5","31.51","27.58","0","0","7154169","lqgz","10/6/2023 12:00:32"
"523","2.65","2.47","20","31.46","5578.06","6749.53","4350810","2.65","2.47","20","31.46","0","0","7154169","lqgz","10/6/2023 13:00:29"
"524","2.71","2.53","19.96","31.19","4946.84","12011.57","4356072","2.71","2.53","19.96","31.19","0","0","7154169","lqgz","10/6/2023 14:00:00"
"525","2.76","2.58","19.96","31.54","4599.9","16936.84","4360997","2.76","2.58","19.96","31.54","0","0","7154169","lqgz","10/6/2023 15:00:18"
"526","2.8","2.63","19.88","31.44","4245.54","21337.67","4365398","2.8","2.63","19.88","31.44","0","0","7154169","lqgz","10/6/2023 16:00:01"
"527","2.84","2.67","19.81","31.11","3784.78","25354.64","4369415","2.84","2.67","19.81","31.11","0","0","7154169","lqgz","10/6/2023 17:00:28"
"528","2.85","2.67","19.35","29.66","3030.57","28358.84","4372417","2.85","2.67","19.35","29.66","0","0","7154169","lqgz","10/6/2023 18:00:14"
"529","2.8","2.64","23.17","30.25","692.19","30336.82","4374396","2.8","2.64","23.17","30.25","0","0","7154169","lqgz","10/6/2023 19:00:02"
"530","2.81","2.57","23.11","36.01","0","30352.88","4374412","2.81","2.57","23.11","36.01","0","0","7154169","lqgz","10/6/2023 20:00:10"
"531","2.96","2.52","19.14","28.29","4728.19","30823.58","4374884","2.96","2.52","19.14","28.29","0","0","7154169","lqgz","10/6/2023 21:00:07"
"532","2.77","2.59","18.16","23.2","4285.86","36814.28","4380874","2.77","2.59","18.16","23.2","0","0","7154169","lqgz","10/6/2023 22:00:10"
"533","2.79","2.62","18.1","23","3908.96","40997.94","4385056","2.79","2.62","18.1","23","0","0","7154169","lqgz","10/6/2023 23:00:01"
"534","2.83","2.66","18.18","23.27","3384.86","44654.69","4388714","2.83","2.66","18.18","23.27","0","0","7154169","lqgz","11/6/2023 00:00:11"
"535","2.89","2.71","18.22","23.24","2742.31","47944.6","4392003","2.89","2.71","18.22","23.24","0","0","7154169","lqgz","11/6/2023 01:00:11"
"536","2.97","2.71","19.83","26.26","0","48007.65","4392066","2.97","2.71","19.83","26.26","0","0","7154169","lqgz","11/6/2023 02:00:15"
"537","2.92","2.7","19.85","26.83","0","48007.65","4392066","2.92","2.7","19.85","26.83","0","0","7154169","lqgz","11/6/2023 03:00:00"
"538","2.87","2.7","19.65","26.9","0","48007.65","4392066","2.87","2.7","19.65","26.9","0","0","7154169","lqgz","11/6/2023 04:00:11"
"539","2.81","2.7","19.43","26.57","0","48007.65","4392066","2.81","2.7","19.43","26.57","0","0","7154169","lqgz","11/6/2023 05:00:18"
"540","2.75","2.67","19.61","27.29","0","48007.65","4392066","2.75","2.67","19.61","27.29","0","0","7154169","lqgz","11/6/2023 06:00:24"
"541","2.71","2.64","19.96","30.03","0","48007.65","4392066","2.71","2.64","19.96","30.03","0","0","7154169","lqgz","11/6/2023 07:00:12"
"542","2.9","2.6","21.79","36.52","0","48007.65","4392066","2.9","2.6","21.79","36.52","0","0","7154169","lqgz","11/6/2023 08:00:00"
"543","2.77","2.61","22.61","31.33","752.56","3385.21","4395452","2.77","2.61","22.61","31.33","0","0","7154169","lqgz","11/6/2023 09:00:14"
"544","2.71","2.55","29.13","34.48","460.01","3763","4395829","2.71","2.55","29.13","34.48","0","0","7154169","lqgz","11/6/2023 10:00:16"
"545","2.74","2.56","19.5","29.88","4300.79","7380.24","4399448","2.74","2.56","19.5","29.88","0","0","7154169","lqgz","11/6/2023 11:00:15"
"546","2.72","2.55","19.37","30.43","3024.86","10597.53","4402665","2.72","2.55","19.37","30.43","0","0","7154169","lqgz","11/6/2023 12:00:03"
"547","2.73","2.55","19.26","28.64","4884.03","15145.84","4407214","2.73","2.55","19.26","28.64","0","0","7154169","lqgz","11/6/2023 13:00:02"
"548","2.77","2.59","19.54","29.72","4055.81","19670.1","4411738","2.77","2.59","19.54","29.72","0","0","7154169","lqgz","11/6/2023 14:00:12"
"549","2.82","2.64","19.72","30.47","3330.23","23336.52","4415404","2.82","2.64","19.72","30.47","0","0","7154169","lqgz","11/6/2023 15:00:00"
"550","2.84","2.66","19.78","30.74","2825.23","26467.06","4418534","2.84","2.66","19.78","30.74","0","0","7154169","lqgz","11/6/2023 16:00:33"
"551","2.86","2.68","19.38","28.91","3474.03","29676.24","4421744","2.86","2.68","19.38","28.91","0","0","7154169","lqgz","11/6/2023 17:00:47"
"552","2.86","2.68","19.11","28.38","2859.54","32284.63","4424352","2.86","2.68","19.11","28.38","0","0","7154169","lqgz","11/6/2023 18:00:14"
"553","2.86","2.69","18.77","26.55","3047.86","35132.56","4427200","2.86","2.69","18.77","26.55","0","0","7154169","lqgz","11/6/2023 19:00:07"
"554","2.85","2.68","18.48","25.01","2838.1","38094.3","4430162","2.85","2.68","18.48","25.01","0","0","7154169","lqgz","11/6/2023 20:00:00"
"555","2.84","2.68","18.29","24.06","2923.65","40946","4433013","2.84","2.68","18.29","24.06","0","0","7154169","lqgz","11/6/2023 21:00:05"
"556","2.84","2.68","18.23","23.75","2773.62","43792.21","4435859","2.84","2.68","18.23","23.75","0","0","7154169","lqgz","11/6/2023 22:00:15"
"557","2.86","2.7","18.34","23.86","3272.92","47092.19","4439160","2.86","2.7","18.34","23.86","0","0","7154169","lqgz","11/6/2023 23:00:15"
"558","2.9","2.73","18.48","24.36","2491.74","49978.39","4442046","2.9","2.73","18.48","24.36","0","0","7154169","lqgz","12/6/2023 00:00:07"
"559","2.94","2.76","19.44","25.27","0","51997.71","4444064","2.94","2.76","19.44","25.27","0","0","7154169","lqgz","12/6/2023 01:00:00"
"560","2.89","2.75","21.29","29.27","0","51997.71","4444064","2.89","2.75","21.29","29.27","0","0","7154169","lqgz","12/6/2023 02:00:16"
"561","2.87","2.75","19.94","25.58","0","51997.71","4444064","2.87","2.75","19.94","25.58","0","0","7154169","lqgz","12/6/2023 03:00:12"
"562","2.87","2.75","19.99","25.9","0","51997.71","4444064","2.87","2.75","19.99","25.9","0","0","7154169","lqgz","12/6/2023 04:00:23"
"563","2.87","2.74","20.11","26.01","0","51997.71","4444064","2.87","2.74","20.11","26.01","0","0","7154169","lqgz","12/6/2023 05:00:01"
"564","2.74","2.72","18.99","26.69","0","51997.71","4444064","2.74","2.72","18.99","26.69","0","0","7154169","lqgz","12/6/2023 06:00:16"
"565","2.88","2.68","19.1","29.23","0","51997.71","4444064","2.88","2.68","19.1","29.23","0","0","7154169","lqgz","12/6/2023 07:00:14"
"566","2.92","2.64","21.98","35.72","0","51997.71","4444064","2.92","2.64","21.98","35.72","0","0","7154169","lqgz","12/6/2023 08:00:00"
"567","2.87","2.6","20.14","32.09","2808.57","383.03","4444448","2.87","2.6","20.14","32.09","0","0","7154169","lqgz","12/6/2023 09:00:31"
"568","2.87","2.61","19.56","29.29","2843.07","3224.28","4447289","2.87","2.61","19.56","29.29","0","0","7154169","lqgz","12/6/2023 10:00:23"
"569","2.86","2.6","19.66","29.92","2760.41","6006.24","4450071","2.86","2.6","19.66","29.92","0","0","7154169","lqgz","12/6/2023 11:00:10"
"570","2.77","2.58","19.21","29.79","2158.89","8723.13","4452787","2.77","2.58","19.21","29.79","0","0","7154169","lqgz","12/6/2023 12:00:23"
"571","2.77","2.57","19.38","29.07","3873.75","12165.59","4456231","2.77","2.57","19.38","29.07","0","0","7154169","lqgz","12/6/2023 13:00:13"
"572","2.81","2.61","19.79","30.39","3704.12","16018.33","4460082","2.81","2.61","19.79","30.39","0","0","7154169","lqgz","12/6/2023 14:00:44"
"573","2.84","2.64","19.93","31.08","3376.46","19538.85","4463604","2.84","2.64","19.93","31.08","0","0","7154169","lqgz","12/6/2023 15:00:00"
"574","2.86","2.67","19.73","30.47","3141.16","22829.12","4466894","2.86","2.67","19.73","30.47","0","0","7154169","lqgz","12/6/2023 16:00:44"
"575","2.88","2.69","19.48","29.21","2968.44","25888.6","4469954","2.88","2.69","19.48","29.21","0","0","7154169","lqgz","12/6/2023 17:00:00"
"576","2.88","2.7","19.02","27.69","2505.25","28360.95","4472426","2.88","2.7","19.02","27.69","0","0","7154169","lqgz","12/6/2023 18:00:01"
"577","2.86","2.68","18.66","25.69","2872.71","30841.8","4474907","2.86","2.68","18.66","25.69","0","0","7154169","lqgz","12/6/2023 19:00:11"
"578","2.84","2.66","18.48","24.77","2839.66","33702.44","4477767","2.84","2.66","18.48","24.77","0","0","7154169","lqgz","12/6/2023 20:00:12"
"579","2.83","2.66","18.37","24.25","3097.64","36740.5","4480806","2.83","2.66","18.37","24.25","0","0","7154169","lqgz","12/6/2023 21:00:10"
"580","2.83","2.66","18.4","24.34","2929.23","39739.39","4483804","2.83","2.66","18.4","24.34","0","0","7154169","lqgz","12/6/2023 22:00:11"
"581","2.84","2.67","18.38","24.1","3587.5","42666.95","4486732","2.84","2.67","18.38","24.1","0","0","7154169","lqgz","12/6/2023 23:00:17"
