"id","pt_in","pt_out","tt_in","tt_out","vf_fr","vf_td","vf_su","pt_in_s","pt_out_s","tt_in_s","tt_out_s","vf_fr_s","vf_td_s","vf_su_s","daily_paper_code","data_time"
"958","4.27","3.47","26.12","27.09","0","83418.07","55134008","4.27","3.47","26.12","27.09","0","127.16","51412792","thgz","8/7/2023 00:00:14"
"959","4.27","3.41","26.56","26.96","0","83418.07","55134008","4.27","3.41","26.56","26.96","0","127.16","51412792","thgz","8/7/2023 01:00:10"
"960","4.27","3.36","26.6","26.9","0","83418.07","55134008","4.27","3.36","26.6","26.9","0","127.16","51412792","thgz","8/7/2023 02:00:11"
"961","4.27","3.31","26.2","26.47","0","83418.07","55134008","4.27","3.31","26.2","26.47","0","127.16","51412792","thgz","8/7/2023 03:00:13"
"962","4.27","3.25","25.94","26.24","0","83418.07","55134008","4.27","3.25","25.94","26.24","0","127.16","51412792","thgz","8/7/2023 04:00:11"
"963","4.18","3.51","23.66","24.74","959.27","86643.14","55137232","4.18","3.51","23.66","24.74","0","127.16","51412792","thgz","8/7/2023 05:00:10"
"964","4.18","3.43","25.69","25.98","0","86755.44","55137344","4.18","3.43","25.69","25.98","0","127.16","51412792","thgz","8/7/2023 06:00:13"
"965","4.07","3.28","24.5","27.94","0","86755.49","55137344","4.07","3.28","24.5","27.94","0","127.16","51412792","thgz","8/7/2023 07:00:01"
"966","3.92","3.45","27.51","30.62","0","88972.09","55139560","3.92","3.45","27.51","30.62","0","127.16","51412792","thgz","8/7/2023 08:00:10"
"967","3.96","3.32","22.13","24.94","16314.76","14529.43","55154096","3.96","3.32","22.13","24.94","0","9.14","51412800","thgz","8/7/2023 09:00:11"
"968","4.02","3.34","23.38","25.98","18574.22","33243.59","55172808","4.02","3.34","23.38","25.98","0","32.14","51412824","thgz","8/7/2023 10:00:13"
"969","4.13","3.35","23.72","26.38","13679.96","49508.84","55189072","4.13","3.35","23.72","26.38","0","41.4","51412832","thgz","8/7/2023 11:00:00"
"970","4.26","3.35","23.69","26.74","13512.22","62207.57","55201768","4.26","3.35","23.69","26.74","0","41.7","51412832","thgz","8/7/2023 12:00:00"
"971","4.42","3.47","25.94","30.2","2475.35","73837.81","55213400","4.42","3.47","25.94","30.2","0","41.7","51412832","thgz","8/7/2023 13:00:01"
"972","4.33","3.46","35.47","39.9","0","74647.95","55214208","4.33","3.46","35.47","39.9","0","41.7","51412832","thgz","8/7/2023 14:00:11"
"973","4.28","3.38","39.03","42.36","0","74648.37","55214208","4.28","3.38","39.03","42.36","0","41.7","51412832","thgz","8/7/2023 15:00:00"
"974","4.23","3.31","38.77","41.28","0","74648.55","55214208","4.23","3.31","38.77","41.28","0","41.7","51412832","thgz","8/7/2023 16:00:00"
"975","4.17","3.24","36.2","40.19","0","74648.55","55214208","4.17","3.24","36.2","40.19","0","41.7","51412832","thgz","8/7/2023 17:00:00"
"976","4.06","3.26","24.77","32.7","18346.05","76267.21","55215828","4.06","3.26","24.77","32.7","0","41.7","51412832","thgz","8/7/2023 18:00:14"
"977","4.43","3.34","28.16","33.07","0","79385.13","55218948","4.43","3.34","28.16","33.07","0","101.25","51412892","thgz","8/7/2023 19:00:10"
"978","4.27","3.37","22.87","27.93","13729.81","81105.21","55220672","4.27","3.37","22.87","27.93","0","101.73","51412892","thgz","8/7/2023 20:00:10"
"979","4.13","3.51","25.15","29.72","1301.64","83831.53","55223392","4.13","3.51","25.15","29.72","0","317.05","51413108","thgz","8/7/2023 21:00:00"
"980","4.17","3.51","25.54","29.57","1300.73","85115.69","55224680","4.17","3.51","25.54","29.57","0","501.08","51413292","thgz","8/7/2023 22:00:14"
"981","4.37","3.51","25.28","29.17","923.05","86180.05","55225740","4.37","3.51","25.28","29.17","0","652.32","51413444","thgz","8/7/2023 23:00:11"
"982","4.31","3.5","27.3","28.81","530.52","86684.13","55226244","4.31","3.5","27.3","28.81","0","735.55","51413528","thgz","9/7/2023 00:00:00"
"983","4.31","3.45","27.6","28.44","0","86739.65","55226300","4.31","3.45","27.6","28.44","0","735.55","51413528","thgz","9/7/2023 01:00:14"
"984","4.31","3.4","27.49","27.98","0","86739.65","55226300","4.31","3.4","27.49","27.98","0","735.55","51413528","thgz","9/7/2023 02:00:03"
"985","4.31","3.34","27.29","27.67","0","86739.65","55226300","4.31","3.34","27.29","27.67","0","735.55","51413528","thgz","9/7/2023 03:00:00"
"986","4.31","3.29","26.94","27.21","0","86739.65","55226300","4.31","3.29","26.94","27.21","0","735.55","51413528","thgz","9/7/2023 04:00:12"
"987","4.31","3.24","26.44","26.69","0","86739.65","55226300","4.31","3.24","26.44","26.69","0","735.55","51413528","thgz","9/7/2023 05:00:10"
"988","4.31","3.15","26.28","26.43","0","86739.65","55226300","4.31","3.15","26.28","26.43","0","735.55","51413528","thgz","9/7/2023 06:00:00"
"989","4.09","3.51","24.21","26.42","958.25","91611.68","55231172","4.09","3.51","24.21","26.42","0","735.55","51413528","thgz","9/7/2023 07:00:00"
"990","4.07","3.38","28.22","30.28","0","91655.01","55231216","4.07","3.38","28.22","30.28","0","735.55","51413528","thgz","9/7/2023 08:00:10"
"991","4.17","3.34","22.67","24.61","15987.29","14390.02","55245612","4.17","3.34","22.67","24.61","0","24.57","51413552","thgz","9/7/2023 09:00:10"
"992","4.37","3.36","23.62","25.47","14804.32","29808.07","55261028","4.37","3.36","23.62","25.47","0","43.45","51413568","thgz","9/7/2023 10:00:00"
"993","4.05","3.37","23.72","26.85","7358.55","43435.16","55274652","4.05","3.37","23.72","26.85","0","92.51","51413620","thgz","9/7/2023 11:00:00"
"994","4.2","3.35","23.48","26.45","14692.2","56933.58","55288152","4.2","3.35","23.48","26.45","0","92.51","51413620","thgz","9/7/2023 12:00:15"
"995","4.44","3.47","27.27","32.35","715.16","67038.19","55298256","4.44","3.47","27.27","32.35","0","93.23","51413620","thgz","9/7/2023 13:00:13"
"996","4.35","3.41","37.64","41.11","0","67381.52","55298600","4.35","3.41","37.64","41.11","0","93.23","51413620","thgz","9/7/2023 14:00:11"
"997","4.31","3.36","39.31","41.99","0","67381.57","55298600","4.31","3.36","39.31","41.99","0","93.23","51413620","thgz","9/7/2023 15:00:11"
"998","4.26","3.28","38.78","40.5","0","67381.57","55298600","4.26","3.28","38.78","40.5","0","93.23","51413620","thgz","9/7/2023 16:00:10"
"999","4.22","3.21","37.17","39.72","0","67381.71","55298600","4.22","3.21","37.17","39.72","0","94.4","51413620","thgz","9/7/2023 17:00:00"
"1000","4.05","3.49","28.35","34.61","1200.78","71490.66","55302708","4.05","3.49","28.35","34.61","0","94.4","51413620","thgz","9/7/2023 18:00:10"
"1001","4.42","3.49","26.75","33.4","1395.71","72866.29","55304084","4.42","3.49","26.75","33.4","0","143.24","51413672","thgz","9/7/2023 19:00:10"
"1002","4.3","3.49","25.37","31.08","2174.58","74666.6","55305884","4.3","3.49","25.37","31.08","0","145.64","51413672","thgz","9/7/2023 20:00:00"
"1003","4.17","3.5","25.72","30.2","1814.76","76589.47","55307804","4.17","3.5","25.72","30.2","0","443.78","51413968","thgz","9/7/2023 21:00:00"
"1004","4.1","3.45","26.76","30.3","0","76864.6","55308080","4.1","3.45","26.76","30.3","0","598.32","51414124","thgz","9/7/2023 22:00:11"
"1005","4.08","3.37","26.74","30.1","0","76864.6","55308080","4.08","3.37","26.74","30.1","0","598.32","51414124","thgz","9/7/2023 23:00:14"
"1006","4.44","3.29","27.98","29.63","0","76864.6","55308080","4.44","3.29","27.98","29.63","0","617.43","51414144","thgz","10/7/2023 00:00:01"
"1007","4.43","3.23","28.13","29.12","0","76864.6","55308080","4.43","3.23","28.13","29.12","0","733.31","51414260","thgz","10/7/2023 01:00:01"
"1008","4.43","3.18","28.04","28.7","0","76864.6","55308080","4.43","3.18","28.04","28.7","0","837.1","51414364","thgz","10/7/2023 02:00:00"
"1009","4.33","3.51","24.39","25.81","1155.32","81068.6","55312284","4.33","3.51","24.39","25.81","0","837.1","51414364","thgz","10/7/2023 03:00:01"
"1010","4.33","3.46","26.64","27.16","0","81212.64","55312428","4.33","3.46","26.64","27.16","0","837.1","51414364","thgz","10/7/2023 04:00:10"
"1011","4.33","3.41","26.64","27.06","0","81212.64","55312428","4.33","3.41","26.64","27.06","0","837.1","51414364","thgz","10/7/2023 05:00:10"
"1012","4.33","3.34","26.91","27.21","0","81212.64","55312428","4.33","3.34","26.91","27.21","0","837.1","51414364","thgz","10/7/2023 06:00:10"
"1013","4.11","3.5","24.65","28.13","1512.53","84624.93","55315840","4.11","3.5","24.65","28.13","0","837.1","51414364","thgz","10/7/2023 07:00:10"
"1014","4.37","3.46","27.71","31.35","0","86244.75","55317460","4.37","3.46","27.71","31.35","0","837.1","51414364","thgz","10/7/2023 08:00:10"
"1015","4.02","3.37","23.09","25.58","13488.48","11567.14","55329032","4.02","3.37","23.09","25.58","0","275.87","51414640","thgz","10/7/2023 09:00:01"
"1016","4.35","3.38","24.03","26.38","12960.12","24402.09","55341868","4.35","3.38","24.03","26.38","0","295.58","51414660","thgz","10/7/2023 10:00:10"
"1017","4.12","3.39","23.74","27.41","6260.02","35380.5","55352840","4.12","3.39","23.74","27.41","0","300.11","51414664","thgz","10/7/2023 11:00:00"
"1018","4.19","3.37","23.78","27.09","12725.79","47752.88","55365212","4.19","3.37","23.78","27.09","0","300.11","51414664","thgz","10/7/2023 12:00:10"
"1019","4.31","3.41","25.12","29.53","10444.13","57617.25","55375080","4.31","3.41","25.12","29.53","0","316.69","51414680","thgz","10/7/2023 13:00:00"
"1020","4.24","3.48","33.44","36.26","600.64","63244.84","55380704","4.24","3.48","33.44","36.26","0","316.69","51414680","thgz","10/7/2023 14:00:00"
"1021","4.18","3.46","37.58","39.41","483.48","63732.57","55381192","4.18","3.46","37.58","39.41","0","316.69","51414680","thgz","10/7/2023 15:00:15"
"1022","4.12","3.46","37.02","38.96","799.91","64346.47","55381808","4.12","3.46","37.02","38.96","0","316.69","51414680","thgz","10/7/2023 16:00:10"
"1023","4.05","3.47","33.87","37.56","904.19","65175.34","55382636","4.05","3.47","33.87","37.56","0","316.69","51414680","thgz","10/7/2023 17:00:11"
"1024","4.36","3.45","27.68","35.7","0","66094.63","55383556","4.36","3.45","27.68","35.7","0","317.03","51414680","thgz","10/7/2023 18:00:10"
"1025","4.27","3.34","27.69","34.2","0","66302.32","55383764","4.27","3.34","27.69","34.2","0","317.03","51414680","thgz","10/7/2023 19:00:00"
"1026","4.18","3.21","26.25","33.39","0","66302.32","55383764","4.18","3.21","26.25","33.39","0","318.55","51414680","thgz","10/7/2023 20:00:00"
"1027","4.12","3.5","24.63","29.56","1124.71","70038.21","55387500","4.12","3.5","24.63","29.56","0","318.78","51414680","thgz","10/7/2023 21:00:10"
"1028","4.33","3.48","24.6","29.93","1890.29","71334.02","55388796","4.33","3.48","24.6","29.93","0","341.68","51414704","thgz","10/7/2023 22:00:11"
"1029","4.23","3.5","25.06","29.88","918.49","72539.27","55390000","4.23","3.5","25.06","29.88","0","565.19","51414928","thgz","10/7/2023 23:00:01"
"1030","4.17","3.47","27.49","30.05","0","73099.37","55390560","4.17","3.47","27.49","30.05","0","577.53","51414940","thgz","11/7/2023 00:00:11"
"1031","4.15","3.48","28.23","29.88","501.22","73740.69","55391200","4.15","3.48","28.23","29.88","0","577.53","51414940","thgz","11/7/2023 01:00:12"
"1032","4.14","3.49","28.06","29.52","631.36","74343.08","55391804","4.14","3.49","28.06","29.52","0","577.53","51414940","thgz","11/7/2023 02:00:00"
"1033","4.11","3.49","28.45","29.62","515.98","74907.94","55392368","4.11","3.49","28.45","29.62","0","577.98","51414940","thgz","11/7/2023 03:00:11"
"1034","4.1","3.49","28.44","29.67","543.99","75435.09","55392896","4.1","3.49","28.44","29.67","0","577.98","51414940","thgz","11/7/2023 04:00:00"
"1035","4.09","3.48","27.84","29.27","630.66","76029.41","55393492","4.09","3.48","27.84","29.27","0","577.98","51414940","thgz","11/7/2023 05:00:00"
"1036","4.05","3.48","25.19","29.36","988.32","76753.41","55394216","4.05","3.48","25.19","29.36","0","577.98","51414940","thgz","11/7/2023 06:00:11"
"1037","3.92","3.47","24.82","29.46","2263.19","77506.66","55394968","3.92","3.47","24.82","29.46","0","577.98","51414940","thgz","11/7/2023 07:00:10"
"1038","4.43","3.46","25.68","30.5","1665.76","79243.75","55396704","4.43","3.46","25.68","30.5","0","577.98","51414940","thgz","11/7/2023 08:00:00"
"1039","4.15","3.36","23.39","26.04","12786.39","8349.28","55405072","4.15","3.36","23.39","26.04","0","156.01","51415096","thgz","11/7/2023 09:00:00"
"1040","4.41","3.38","24.16","26.38","12826.91","21395.99","55418116","4.41","3.38","24.16","26.38","0","156.01","51415096","thgz","11/7/2023 10:00:00"
"1041","3.99","3.38","23.6","27.68","12204.56","33862.34","55430580","3.99","3.38","23.6","27.68","0","157.8","51415100","thgz","11/7/2023 11:00:00"
"1042","4.39","3.36","23.87","27.25","13800.01","46892.11","55443612","4.39","3.36","23.87","27.25","0","157.8","51415100","thgz","11/7/2023 12:00:00"
"1043","4.06","3.41","24.83","29.53","10309.34","59136.89","55455856","4.06","3.41","24.83","29.53","0","158.04","51415100","thgz","11/7/2023 13:00:15"
"1044","4.32","3.47","30.81","35","1017.71","67348.08","55464068","4.32","3.47","30.81","35","0","158.04","51415100","thgz","11/7/2023 14:00:14"
"1045","4.27","3.41","39.32","41.37","0","67487.73","55464208","4.27","3.41","39.32","41.37","0","158.04","51415100","thgz","11/7/2023 15:00:13"
"1046","4.22","3.35","39.07","41.07","0","67487.73","55464208","4.22","3.35","39.07","41.07","0","158.04","51415100","thgz","11/7/2023 16:00:12"
"1047","4.16","3.29","37.67","40.19","0","67487.73","55464208","4.16","3.29","37.67","40.19","0","158.04","51415100","thgz","11/7/2023 17:00:00"
"1048","4.03","3.46","28.98","36.74","1925.42","70498.41","55467216","4.03","3.46","28.98","36.74","0","158.04","51415100","thgz","11/7/2023 18:00:01"
"1049","4.07","3.49","26.08","33.85","1769.49","71514.65","55468236","4.07","3.49","26.08","33.85","0","166.98","51415108","thgz","11/7/2023 19:00:14"
"1050","4.43","3.48","25.16","31.94","1952.27","73454.57","55470176","4.43","3.48","25.16","31.94","0","166.98","51415108","thgz","11/7/2023 20:00:13"
"1051","4.29","3.5","25.46","31.28","0","75204.23","55471924","4.29","3.5","25.46","31.28","0","166.98","51415108","thgz","11/7/2023 21:00:00"
"1052","4.22","3.44","26.42","31.9","0","75209.94","55471928","4.22","3.44","26.42","31.9","0","175.83","51415116","thgz","11/7/2023 22:00:12"
"1053","4.16","3.37","27.62","32.14","0","75209.94","55471928","4.16","3.37","27.62","32.14","0","176.56","51415120","thgz","11/7/2023 23:00:00"
"1054","4.12","3.3","27.97","31.75","0","75209.94","55471928","4.12","3.3","27.97","31.75","0","176.94","51415120","thgz","12/7/2023 00:00:13"
"1055","4.06","3.48","25.96","29.32","0","77546.8","55474268","4.06","3.48","25.96","29.32","0","176.94","51415120","thgz","12/7/2023 01:00:10"
"1056","4.06","3.42","28.77","30.09","0","77546.8","55474268","4.06","3.42","28.77","30.09","0","176.94","51415120","thgz","12/7/2023 02:00:10"
"1057","4.06","3.37","30.02","30.65","0","77546.8","55474268","4.06","3.37","30.02","30.65","0","176.94","51415120","thgz","12/7/2023 03:00:00"
"1058","4.06","3.32","30.02","30.55","0","77546.8","55474268","4.06","3.32","30.02","30.55","0","176.94","51415120","thgz","12/7/2023 04:00:11"
"1059","4.01","3.44","27.92","29.18","0","79135.98","55475856","4.01","3.44","27.92","29.18","0","176.94","51415120","thgz","12/7/2023 05:00:12"
"1060","4.01","3.35","30.21","30.91","0","79135.98","55475856","4.01","3.35","30.21","30.91","0","176.94","51415120","thgz","12/7/2023 06:00:10"
"1061","4.33","3.48","25.94","30.56","1415.23","81809.34","55478528","4.33","3.48","25.94","30.56","0","176.94","51415120","thgz","12/7/2023 07:00:00"
"1062","4.35","3.41","28.65","32.36","0","82613.8","55479336","4.35","3.41","28.65","32.36","0","259.86","51415200","thgz","12/7/2023 08:00:14"
"1063","4","3.38","22.39","24.83","13164.27","12009.93","55491344","4","3.38","22.39","24.83","0","0","51415200","thgz","12/7/2023 09:00:00"
"1064","3.86","3.39","23.12","26.14","11745.37","23868.09","55503200","3.86","3.39","23.12","26.14","0","8.59","51415208","thgz","12/7/2023 10:00:00"
"1065","3.85","3.37","23.79","27.54","11463.69","34411.05","55513748","3.85","3.37","23.79","27.54","0","10.38","51415212","thgz","12/7/2023 11:00:10"
"1066","4.02","3.39","23.36","26.78","12552.9","46376.34","55525712","4.02","3.39","23.36","26.78","0","10.38","51415212","thgz","12/7/2023 12:00:00"
"1067","4.19","3.43","24.2","27.9","9875.07","57094.02","55536432","4.19","3.43","24.2","27.9","0","10.38","51415212","thgz","12/7/2023 13:00:10"
"1068","4.42","3.48","27.88","31.55","1232.88","65051.71","55544384","4.42","3.48","27.88","31.55","0","34.67","51415236","thgz","12/7/2023 14:00:11"
"1069","4.34","3.48","31.92","36.05","608.65","65766.28","55545100","4.34","3.48","31.92","36.05","0","34.67","51415236","thgz","12/7/2023 15:00:00"
"1070","4.21","3.47","28.79","38.41","751.4","66304.93","55545640","4.21","3.47","28.79","38.41","0","34.67","51415236","thgz","12/7/2023 16:00:11"
"1071","4.07","3.44","29.49","37.22","0","66848.87","55546184","4.07","3.44","29.49","37.22","0","34.67","51415236","thgz","12/7/2023 17:00:13"
"1072","4.05","3.25","31.05","35.94","0","67170.8","55546504","4.05","3.25","31.05","35.94","0","35.43","51415236","thgz","12/7/2023 18:00:00"
"1073","3.95","3.49","24.81","30.67","1118.22","70921.35","55550256","3.95","3.49","24.81","30.67","0","35.43","51415236","thgz","12/7/2023 19:00:10"
"1074","3.94","3.48","24.68","31.24","0","72166.1","55551500","3.94","3.48","24.68","31.24","0","99.78","51415300","thgz","12/7/2023 20:00:10"
"1075","3.9","3.5","24.9","30.17","1188.79","73691.66","55553024","3.9","3.5","24.9","30.17","0","99.78","51415300","thgz","12/7/2023 21:00:00"
"1076","3.95","3.51","24.86","29.81","979.78","74722.58","55554056","3.95","3.51","24.86","29.81","0","99.78","51415300","thgz","12/7/2023 22:00:12"
"1077","4.34","3.49","26.48","30.27","761.28","75552.43","55554888","4.34","3.49","26.48","30.27","700.44","411.47","51415612","thgz","12/7/2023 23:00:00"
"1078","4.39","3.5","28.24","30.52","591.68","76245.23","55555580","4.39","3.5","28.24","30.52","0","487.06","51415688","thgz","13/7/2023 00:00:00"
"1079","4.39","3.46","29.29","30.63","0","76394.86","55555728","4.39","3.46","29.29","30.63","0","487.06","51415688","thgz","13/7/2023 01:00:12"
"1080","4.39","3.41","29.95","30.73","0","76394.86","55555728","4.39","3.41","29.95","30.73","0","487.06","51415688","thgz","13/7/2023 02:00:12"
"1081","4.39","3.36","30.05","30.57","0","76394.86","55555728","4.39","3.36","30.05","30.57","0","487.06","51415688","thgz","13/7/2023 03:00:05"
"1082","4.39","3.32","29.46","29.96","0","76394.86","55555728","4.39","3.32","29.46","29.96","0","487.98","51415688","thgz","13/7/2023 04:00:10"
"1083","4.32","3.5","25.67","27.48","963.42","78772.45","55558104","4.32","3.5","25.67","27.48","0","487.98","51415688","thgz","13/7/2023 05:00:10"
"1084","4.31","3.47","27.38","28.11","0","79005.95","55558340","4.31","3.47","27.38","28.11","0","487.98","51415688","thgz","13/7/2023 06:00:11"
"1085","4.2","3.43","22.92","27.27","9798.03","80310.54","55559644","4.2","3.43","22.92","27.27","0","487.98","51415688","thgz","13/7/2023 07:00:10"
"1086","4.1","3.47","24.47","27.79","0","82321.76","55561656","4.1","3.47","24.47","27.79","0","487.98","51415688","thgz","13/7/2023 08:00:02"
"1087","3.68","3.33","20.16","23.4","0","9616.17","55571272","3.68","3.33","20.16","23.4","0","0","51415688","thgz","13/7/2023 09:00:01"
"1088","3.54","3.27","20.62","24.27","11922.99","20860.51","55582520","3.54","3.27","20.62","24.27","0","48.38","51415736","thgz","13/7/2023 10:00:15"
"1089","3.65","3.34","21.38","26.02","12081.87","32960.67","55594616","3.65","3.34","21.38","26.02","0","48.38","51415736","thgz","13/7/2023 11:00:18"
"1090","3.71","3.33","21.65","26.47","12402.67","45004.68","55606660","3.71","3.33","21.65","26.47","0","48.38","51415736","thgz","13/7/2023 12:00:00"
"1091","3.79","3.39","21.97","28.22","10093.75","55614.68","55617272","3.79","3.39","21.97","28.22","0","53.21","51415744","thgz","13/7/2023 13:00:17"
"1092","3.88","3.43","21.59","26.99","10234.69","65673.31","55627328","3.88","3.43","21.59","26.99","0","53.21","51415744","thgz","13/7/2023 14:00:11"
"1093","3.95","3.47","22.2","32.73","0","70193.46","55631848","3.95","3.47","22.2","32.73","0","53.43","51415744","thgz","13/7/2023 15:00:14"
"1094","3.81","3.39","21.76","35.36","0","70193.82","55631848","3.81","3.39","21.76","35.36","0","53.43","51415744","thgz","13/7/2023 16:00:12"
"1095","3.84","3.33","22.01","34.39","0","70216.8","55631872","3.84","3.33","22.01","34.39","0","53.43","51415744","thgz","13/7/2023 17:00:13"
"1096","3.88","3.26","21.43","30.99","0","70231.68","55631888","3.88","3.26","21.43","30.99","0","54.43","51415744","thgz","13/7/2023 18:00:14"
"1097","3.82","3.47","20.88","27.68","1499.53","75566.08","55637224","3.82","3.47","20.88","27.68","0","54.43","51415744","thgz","13/7/2023 19:00:10"
"1098","3.9","3.5","20.84","27.48","1610.46","77872.05","55639528","3.9","3.5","20.84","27.48","0","54.43","51415744","thgz","13/7/2023 20:00:02"
"1099","4","3.47","21.35","27.38","0","78912.82","54099660","4","3.47","21.35","27.38","0","145.37","51408584","thgz","13/7/2023 21:00:13"
"1100","3.92","3.35","22.52","27.85","0","78914.48","55640232","3.92","3.35","22.52","27.85","0","54.43","51415744","thgz","13/7/2023 22:00:00"
"1101","4.34","3.39","23.75","26.3","0","78914.48","55640232","4.34","3.39","23.75","26.3","0","54.43","51415744","thgz","13/7/2023 23:00:00"
"1102","4.33","3.36","26.54","27.39","0","78914.48","55640232","4.33","3.36","26.54","27.39","0","54.43","51415744","thgz","14/7/2023 00:00:02"
"1103","4.32","3.31","26.58","27.27","0","78914.48","55640232","4.32","3.31","26.58","27.27","0","54.43","51415744","thgz","14/7/2023 01:00:13"
"1104","4.32","3.26","26.46","26.82","0","78914.48","55640232","4.32","3.26","26.46","26.82","0","54.43","51415744","thgz","14/7/2023 02:00:14"
"1105","4.32","3.21","25.89","26.2","0","78914.48","55640232","4.32","3.21","25.89","26.2","0","54.43","51415744","thgz","14/7/2023 03:00:11"
"1106","4.25","3.42","23.54","24.4","0","78914.48","55640232","4.25","3.42","23.54","24.4","0","54.43","51415744","thgz","14/7/2023 04:00:00"
"1107","4.25","3.36","24.67","25.02","0","78914.48","55640232","4.25","3.36","24.67","25.02","0","54.43","51415744","thgz","14/7/2023 05:00:02"
"1108","4.25","3.3","24.93","25.21","0","78914.48","55640232","4.25","3.3","24.93","25.21","0","54.43","51415744","thgz","14/7/2023 06:00:00"
"1109","4.1","3.43","22.2","25.26","0","78914.48","55640232","4.1","3.43","22.2","25.26","0","54.43","51415744","thgz","14/7/2023 07:00:00"
"1110","4.02","3.36","26.59","28.39","0","78914.48","55640232","4.02","3.36","26.59","28.39","0","54.43","51415744","thgz","14/7/2023 08:00:10"
"1111","3.89","3.32","20.98","24.72","0","78914.48","0","3.89","3.32","20.98","24.72","0","0.22","51415744","thgz","14/7/2023 09:00:10"
"1112","3.89","3.33","21.24","25.85","0","78914.48","0","3.89","3.33","21.24","25.85","0","49.47","51415792","thgz","14/7/2023 10:00:12"
"1113","4.04","3.35","21.54","26.31","0","78914.48","0","4.04","3.35","21.54","26.31","0","50.89","51415796","thgz","14/7/2023 11:00:10"
"1114","4.18","3.33","21.65","26.36","11793.9","43752.7","55692240","4.18","3.33","21.65","26.36","0","52.43","51415796","thgz","14/7/2023 12:00:11"
"1115","4","3.37","21.45","27.68","9471.42","52897.52","55701388","4","3.37","21.45","27.68","0","52.43","51415796","thgz","14/7/2023 13:00:10"
"1116","4.25","3.38","22.08","29.14","7562.34","61219.95","55709708","4.25","3.38","22.08","29.14","0","52.43","51415796","thgz","14/7/2023 14:00:13"
"1117","4.28","3.42","22.22","32.29","327.61","67119.13","55715608","4.28","3.42","22.22","32.29","0","53.68","51415796","thgz","14/7/2023 15:00:10"
"1118","4","3.42","21.67","36.23","0","67547.5","55716036","4","3.42","21.67","36.23","0","53.68","51415796","thgz","14/7/2023 16:00:00"
"1119","4.4","3.35","22.23","37.32","0","67553.99","55716044","4.4","3.35","22.23","37.32","0","53.68","51415796","thgz","14/7/2023 17:00:12"
"1120","4.14","3.42","21.71","35.4","1562.68","69367.6","55717856","4.14","3.42","21.71","35.4","0","53.68","51415796","thgz","14/7/2023 18:00:01"
"1121","4.15","3.43","20.52","30.05","2514.39","71101.92","55719592","4.15","3.43","20.52","30.05","0","53.68","51415796","thgz","14/7/2023 19:00:15"
"1122","4.23","3.43","20.84","28.88","1054.2","72496.52","55720984","4.23","3.43","20.84","28.88","0","53.68","51415796","thgz","14/7/2023 20:00:04"
"1123","4.28","3.43","25.78","28.26","1142.66","73514.59","55722004","4.28","3.43","25.78","28.26","0","55.87","51415800","thgz","14/7/2023 21:00:00"
"1124","4.28","3.37","27.18","28.26","0","73626.68","55722116","4.28","3.37","27.18","28.26","0","162.33","51415904","thgz","14/7/2023 22:00:12"
