id,pt_in,pt_out,tt_in,tt_out,vf_fr,vf_td,vf_su,pt_in_s,pt_out_s,tt_in_s,tt_out_s,vf_fr_s,vf_td_s,vf_su_s,daily_paper_code,data_time
3656,4.12,2.71,27.81,35.45,0,1339.61,53479556,4.12,2.71,27.81,35.45,0,3.86,51406920,thgz,11/6/2023 10:00:16
3657,3.94,2.74,23.93,29.26,4994.11,5341.02,53483560,3.94,2.74,23.93,29.26,0,4.57,51406920,thgz,11/6/2023 11:00:15
3658,3.73,2.72,23.24,29.37,5600.57,10533.88,53488748,3.73,2.72,23.24,29.37,0,126.44,51407040,thgz,11/6/2023 12:00:03
3659,3.51,2.73,23.01,29.43,5899.9,16246.1,53494464,3.51,2.73,23.01,29.43,0,126.49,51407040,thgz,11/6/2023 13:00:02
3660,3.41,2.75,23.34,29.23,5867.05,19351.73,53497568,3.41,2.75,23.34,29.23,0,126.49,51407040,thgz,11/6/2023 14:00:12
3661,3.25,2.82,25.57,32.08,4892.68,25513.21,53503728,3.25,2.82,25.57,32.08,0,129.44,51407044,thgz,11/6/2023 15:00:00
3662,3.17,2.84,25.05,32.02,4077.9,30280.11,53508496,3.17,2.84,25.05,32.02,0,129.44,51407044,thgz,11/6/2023 16:00:33
3663,3.48,2.86,24.05,30.25,4342.03,34442.88,53512660,3.48,2.86,24.05,30.25,0,130.16,51407048,thgz,11/6/2023 17:00:47
3664,3.79,2.86,23.26,28.43,3940.75,38099.94,53516316,3.79,2.86,23.26,28.43,0,130.16,51407048,thgz,11/6/2023 18:00:13
3665,4.09,2.86,22.23,26.41,3479.26,42084.43,53520300,4.09,2.86,22.23,26.41,0,135.24,51407052,thgz,11/6/2023 19:00:07
3666,4.35,2.85,20.91,23.59,3292.46,44993.86,53523212,4.35,2.85,20.91,23.59,0,152.55,51407068,thgz,11/6/2023 20:00:00
3667,4.27,2.84,19.99,21.7,0,48120.57,53526336,4.27,2.84,19.99,21.7,0,152.55,51407068,thgz,11/6/2023 21:00:05
3668,4.24,2.84,19.85,21.65,3458.49,49419.31,53527632,4.24,2.84,19.85,21.65,0,152.55,51407068,thgz,11/6/2023 22:00:15
3669,4.25,2.87,20.7,22.54,3169.52,51752.11,53529968,4.25,2.87,20.7,22.54,0,152.55,51407068,thgz,11/6/2023 23:00:15
3670,4.37,2.9,21.88,23.31,0,53815.8,53532032,4.37,2.9,21.88,23.31,0,152.7,51407068,thgz,12/6/2023 00:00:06
3671,4.27,2.94,21.58,23.62,0,53862.61,53532080,4.27,2.94,21.58,23.62,0,153,51407068,thgz,12/6/2023 01:00:00
3672,4.27,2.89,24.06,24.45,0,53862.61,53532080,4.27,2.89,24.06,24.45,0,153.32,51407068,thgz,12/6/2023 02:00:16
3673,4.27,2.87,19.78,19.56,0,53862.61,53532080,4.27,2.87,19.78,19.56,0,153.62,51407068,thgz,12/6/2023 03:00:12
3674,4.27,2.87,19.84,19.66,0,53862.61,53532080,4.27,2.87,19.84,19.66,0,153.92,51407072,thgz,12/6/2023 04:00:23
3675,4.24,2.87,19.53,19.65,0,53862.61,53532080,4.24,2.87,19.53,19.65,0,153.92,51407072,thgz,12/6/2023 05:00:01
3676,4.23,2.74,19.47,19.72,0,53862.61,53532080,4.23,2.74,19.47,19.72,0,153.92,51407072,thgz,12/6/2023 06:00:16
3677,4.08,2.88,18.19,18.31,3444.97,55251.89,53533468,4.08,2.88,18.19,18.31,0,153.92,51407072,thgz,12/6/2023 07:00:13
3678,4.23,2.92,21.75,23.04,0,56885.73,53535104,4.23,2.92,21.75,23.04,0,154.07,51407072,thgz,12/6/2023 08:00:00
3679,4.18,2.86,22.4,27.3,3043.31,480.42,53535580,4.18,2.86,22.4,27.3,0,0.77,51407072,thgz,12/6/2023 09:00:31
3680,4.07,2.87,22.39,26.26,3150.84,3128.84,53538232,4.07,2.87,22.39,26.26,0,21.35,51407092,thgz,12/6/2023 10:00:23
3681,4.09,2.86,23.33,27.44,3145.16,6688.57,53541792,4.09,2.86,23.33,27.44,0,21.35,51407092,thgz,12/6/2023 11:00:10
3682,4.07,2.77,22.29,27.2,4334.63,10389.22,53545492,4.07,2.77,22.29,27.2,0,21.35,51407092,thgz,12/6/2023 12:00:22
3683,4.01,2.77,22.21,27.31,4429.21,14623.56,53549728,4.01,2.77,22.21,27.31,0,45.26,51407116,thgz,12/6/2023 13:00:12
3684,3.99,2.81,23.44,28.4,4082.03,18946.01,53554048,3.99,2.81,23.44,28.4,0,45.26,51407116,thgz,12/6/2023 14:00:44
3685,4.25,2.84,23.34,28.71,3978.28,19804.31,53554904,4.25,2.84,23.34,28.71,0,45.59,51407116,thgz,12/6/2023 15:00:00
3686,4.14,2.86,23.94,27.63,3295.1,26054.97,53561160,4.14,2.86,23.94,27.63,0,45.63,51407116,thgz,12/6/2023 16:00:44
3687,4.06,2.88,22.99,26.97,3258.37,27456.07,53562560,4.06,2.88,22.99,26.97,0,55.34,51407124,thgz,12/6/2023 17:00:00
3688,3.97,2.88,21.69,25.53,3302.33,32437.52,53567536,3.97,2.88,21.69,25.53,0,55.63,51407124,thgz,12/6/2023 18:00:01
3689,4.11,2.86,20.39,22.63,3468.62,33941.53,53569044,4.11,2.86,20.39,22.63,0,55.63,51407124,thgz,12/6/2023 19:00:11
3690,4.21,2.84,19.53,20.75,3468.62,33941.53,53569044,4.21,2.84,19.53,20.75,0,55.63,51407124,thgz,12/6/2023 20:00:12
3691,4.14,2.83,19.03,19.47,3477.19,37875.82,53572976,4.14,2.83,19.03,19.47,0,55.63,51407124,thgz,12/6/2023 21:00:10
3692,4.09,2.82,18.98,19.44,3763.76,43607.46,53578708,4.09,2.82,18.98,19.44,0,55.63,51407124,thgz,12/6/2023 22:00:11
3693,4.15,2.84,18.91,19.33,3743.93,43856.06,53578960,4.15,2.84,18.91,19.33,0,55.63,51407124,thgz,12/6/2023 23:00:17
3694,4.24,2.88,19.05,18.75,2996.51,49469.38,53584572,4.24,2.88,19.05,18.75,0,57.39,51407128,thgz,13/6/2023 00:00:00
3695,4.17,2.92,19.08,18.77,2835.81,50119.95,53585224,4.17,2.92,19.08,18.77,0,57.39,51407128,thgz,13/6/2023 01:00:10
3696,4.09,2.95,19.05,19.39,1984.09,54388.76,53589488,4.09,2.95,19.05,19.39,0,58.77,51407128,thgz,13/6/2023 02:00:00
3697,4.05,2.96,20.18,20.33,0,54938.7,53590040,4.05,2.96,20.18,20.33,0,58.77,51407128,thgz,13/6/2023 03:00:00
3698,4.04,2.96,20.93,20.89,0,54938.75,53590040,4.04,2.96,20.93,20.89,0,59.42,51407128,thgz,13/6/2023 04:00:11
3699,4.04,2.95,21.25,21.2,0,54938.75,53590040,4.04,2.95,21.25,21.2,0,59.42,51407128,thgz,13/6/2023 05:00:11
3700,4.01,2.91,20.54,21.45,0,54938.96,53590040,4.01,2.91,20.54,21.45,0,59.58,51407128,thgz,13/6/2023 06:00:15
3701,4.19,2.91,18.98,20.05,2466.05,55765.24,53590868,4.19,2.91,18.98,20.05,0,59.58,51407128,thgz,13/6/2023 07:00:00
3702,4.27,2.94,19.25,20.42,0,57744.44,53592848,4.27,2.94,19.25,20.42,0,59.58,51407128,thgz,13/6/2023 08:00:11
3703,4.16,2.89,20.01,21.8,2543.09,1861.41,53594832,4.16,2.89,20.01,21.8,0,0,51407128,thgz,13/6/2023 09:00:01
3704,4.06,2.88,21.79,24.46,0,2250.91,53595220,4.06,2.88,21.79,24.46,0,0,51407128,thgz,13/6/2023 10:00:10
3705,4.28,2.94,26.26,32.69,1353.83,4145.48,53597116,4.28,2.94,26.26,32.69,0,0,51407128,thgz,13/6/2023 11:00:10
3706,4.21,2.88,24.22,32.08,2641.1,5067.22,53598036,4.21,2.88,24.22,32.08,0,0.46,51407128,thgz,13/6/2023 12:00:05
3707,4.07,2.84,23.62,30.57,3369.64,8239.47,53601208,4.07,2.84,23.62,30.57,0,0.5,51407128,thgz,13/6/2023 13:00:01
3708,3.96,2.86,24.78,31.1,3426.04,9935.1,53602904,3.96,2.86,24.78,31.1,0,0.5,51407128,thgz,13/6/2023 14:00:30
3709,3.88,2.89,23.73,28.59,2849.78,13413.33,53606384,3.88,2.89,23.73,28.59,0,66.32,51407196,thgz,13/6/2023 15:00:13
3710,3.83,2.99,22.25,28.8,537.51,14247.13,53607216,3.83,2.99,22.25,28.8,0,72.65,51407200,thgz,13/6/2023 16:00:00
3711,4.02,2.9,24.39,28.91,0,14386.94,53607356,4.02,2.9,24.39,28.91,0,72.65,51407200,thgz,13/6/2023 17:00:16
3712,4.15,2.75,20.37,22.47,4400.87,17524.88,53610496,4.15,2.75,20.37,22.47,0,72.65,51407200,thgz,13/6/2023 18:00:10
3713,4.21,2.75,19.32,19.95,4344.68,20450.73,53613424,4.21,2.75,19.32,19.95,0,72.8,51407200,thgz,13/6/2023 19:00:06
3714,4.13,2.76,18.5,18.3,0,23215.11,53616184,4.13,2.76,18.5,18.3,0,72.8,51407200,thgz,13/6/2023 20:00:16
3715,4.21,2.78,18.16,17.07,0,24417.69,53617388,4.21,2.78,18.16,17.07,0,73.85,51407204,thgz,13/6/2023 21:00:16
3716,4.28,2.79,17.9,16.35,3875.46,26833.33,53619804,4.28,2.79,17.9,16.35,0,74.31,51407204,thgz,13/6/2023 22:00:01
3717,4.22,2.81,17.73,16.14,3744.85,29432.69,53622404,4.22,2.81,17.73,16.14,0,74.61,51407204,thgz,13/6/2023 23:00:11
3718,4.36,2.83,18.74,17.59,0,29720.93,53622692,4.36,2.83,18.74,17.59,0,75.2,51407204,thgz,14/6/2023 00:00:12
3719,4.36,2.77,19.31,19.03,0,29720.93,53622692,4.36,2.77,19.31,19.03,0,75.2,51407204,thgz,14/6/2023 01:00:00
3720,4.36,2.71,19.35,19.29,0,29720.93,53622692,4.36,2.71,19.35,19.29,0,75.2,51407204,thgz,14/6/2023 02:00:42
3721,4.36,2.69,19.39,19.29,0,29720.93,53622692,4.36,2.69,19.39,19.29,0,75.2,51407204,thgz,14/6/2023 03:00:03
3722,4.35,2.69,19.23,19.04,0,29720.93,53622692,4.35,2.69,19.23,19.04,0,75.2,51407204,thgz,14/6/2023 04:00:11
3723,4.31,2.69,17.95,18.92,0,29720.93,53622692,4.31,2.69,17.95,18.92,0,76.04,51407204,thgz,14/6/2023 05:00:14
3724,4.19,2.96,17.77,17.01,0,32108.69,53625080,4.19,2.96,17.77,17.01,0,76.04,51407204,thgz,14/6/2023 06:00:12
3725,4.15,2.97,21.45,20.88,841.01,32910.51,53625880,4.15,2.97,21.45,20.88,0,76.04,51407204,thgz,14/6/2023 07:00:11
3726,4.26,2.95,27.22,26.26,0,33774.07,53626744,4.26,2.95,27.22,26.26,0,87.75,51407216,thgz,14/6/2023 08:00:15
3727,4.03,2.77,21.69,24.81,4041.53,724.07,53627468,4.03,2.77,21.69,24.81,0,0,51407216,thgz,14/6/2023 09:00:34
3728,4.17,2.75,28.58,31.15,0,5633.75,53632376,4.17,2.75,28.58,31.15,0,3.57,51407220,thgz,14/6/2023 10:00:26
3729,4.23,2.66,32.09,38.93,0,5634.03,53632376,4.23,2.66,32.09,38.93,0,3.57,51407220,thgz,14/6/2023 11:00:00
3730,4.21,2.6,29,42.83,0,5634.03,53632376,4.21,2.6,29,42.83,0,3.57,51407220,thgz,14/6/2023 12:00:00
3731,3.98,2.62,23.09,28.88,5948.68,11309.99,53638056,3.98,2.62,23.09,28.88,0,3.99,51407220,thgz,14/6/2023 13:00:18
3732,4,2.68,24.66,29.15,5545.14,17115.77,53643860,4,2.68,24.66,29.15,0,34.11,51407252,thgz,14/6/2023 14:00:07
3733,4.23,2.73,25.64,29.32,4639.18,20959.84,53647704,4.23,2.73,25.64,29.32,0,34.11,51407252,thgz,14/6/2023 15:00:00
3734,4.18,2.78,24.25,28.07,4280.56,26451.09,53653196,4.18,2.78,24.25,28.07,0,77.92,51407296,thgz,14/6/2023 16:00:10
3735,4.19,2.8,26.61,29.13,3882.41,30274.8,53657020,4.19,2.8,26.61,29.13,0,223.68,51407440,thgz,14/6/2023 17:00:00
3736,4.17,2.81,23.32,27.61,3924.77,34157.99,53660904,4.17,2.81,23.32,27.61,0,223.87,51407440,thgz,14/6/2023 18:00:10
3737,4.27,2.81,21.47,24.44,3903.15,38034.21,53664780,4.27,2.81,21.47,24.44,0,241.15,51407456,thgz,14/6/2023 19:00:15
3738,4.29,2.8,20.09,21.41,4026.15,39807.7,53666552,4.29,2.8,20.09,21.41,517.53,241.3,51407456,thgz,14/6/2023 20:00:11
3739,4.25,2.8,19.87,20.54,3866.24,45658.15,53672404,4.25,2.8,19.87,20.54,0,299.68,51407516,thgz,14/6/2023 21:00:19
3740,4.21,2.92,19.77,21.1,2460.12,49263.11,53676008,4.21,2.92,19.77,21.1,0,299.68,51407516,thgz,14/6/2023 22:00:13
3741,4.26,2.98,20.45,23.48,749.31,50017.28,53676760,4.26,2.98,20.45,23.48,0,299.68,51407516,thgz,14/6/2023 23:00:22
3742,4.2,2.99,21.77,23.79,484.27,50660.82,53677404,4.2,2.99,21.77,23.79,0,299.68,51407516,thgz,15/6/2023 00:00:00
3743,4.2,2.94,22.91,24.19,0,50702.61,53677448,4.2,2.94,22.91,24.19,0,300.64,51407520,thgz,15/6/2023 01:00:11
3744,4.19,2.88,22.82,23.71,0,50702.61,53677448,4.19,2.88,22.82,23.71,0,301.72,51407520,thgz,15/6/2023 02:00:10
3745,4.19,2.83,22.3,22.83,0,50702.61,53677448,4.19,2.83,22.3,22.83,0,301.87,51407520,thgz,15/6/2023 03:00:00
3746,4.19,2.78,21.94,22.28,0,50702.61,53677448,4.19,2.78,21.94,22.28,0,301.87,51407520,thgz,15/6/2023 04:00:17
3747,4.17,2.74,20.89,22.49,0,50702.61,53677448,4.17,2.74,20.89,22.49,0,303.07,51407520,thgz,15/6/2023 05:00:33
3748,4.36,2.64,21.89,22.63,0,50702.61,53677448,4.36,2.64,21.89,22.63,0,303.36,51407520,thgz,15/6/2023 06:00:00
3749,4.13,2.87,20.54,22.36,0,53319.68,53680064,4.13,2.87,20.54,22.36,0,303.79,51407520,thgz,15/6/2023 07:00:27
3750,4.1,2.71,28.81,28.81,0,53319.72,53680064,4.1,2.71,28.81,28.81,0,303.95,51407520,thgz,15/6/2023 08:00:14
3751,4.19,2.78,22.06,25.24,0,2093.12,53682156,4.19,2.78,22.06,25.24,0,0.45,51407520,thgz,15/6/2023 09:00:00
3752,4.19,2.79,24.23,28.04,3982.4,6267.83,53686332,4.19,2.79,24.23,28.04,0,2.39,51407524,thgz,15/6/2023 10:00:00
3753,4.17,2.68,23.46,27.29,5070.4,10685.25,53690748,4.17,2.68,23.46,27.29,0,2.83,51407524,thgz,15/6/2023 11:00:00
3754,4.01,2.66,23.28,28.06,5106.19,10988.56,53691052,4.01,2.66,23.28,28.06,0,2.83,51407524,thgz,15/6/2023 12:00:15
3755,4.03,2.67,23.57,28.56,5412.58,21219.78,53701284,4.03,2.67,23.57,28.56,0,4.23,51407528,thgz,15/6/2023 13:00:12
3756,4.31,2.73,25.12,29.2,4607.34,25663.05,53705728,4.31,2.73,25.12,29.2,0,5.89,51407528,thgz,15/6/2023 14:00:00
3757,4.2,2.78,26.1,30.11,4132.84,30394.56,53710460,4.2,2.78,26.1,30.11,437.36,81.58,51407604,thgz,15/6/2023 15:00:11
3758,4.16,2.83,26.37,30.53,3632.97,33639.74,53713704,4.16,2.83,26.37,30.53,0,193.39,51407716,thgz,15/6/2023 16:00:00
3759,4.15,2.84,24.95,29.98,3436.86,37280.47,53717344,4.15,2.84,24.95,29.98,0,193.49,51407716,thgz,15/6/2023 17:00:13
3760,3.97,2.82,23.64,28.75,3859.75,40796.52,53720860,3.97,2.82,23.64,28.75,0,193.64,51407716,thgz,15/6/2023 18:00:00
3761,4.1,2.8,22.02,25.83,4026.04,44736.98,53724800,4.1,2.8,22.02,25.83,0,206.05,51407728,thgz,15/6/2023 19:00:00
3762,4.11,2.87,20.74,23.25,3194.97,47903.55,53727968,4.11,2.87,20.74,23.25,0,206.05,51407728,thgz,15/6/2023 20:00:13
3763,4.3,2.95,21.31,24.54,0,49057.81,53729120,4.3,2.95,21.31,24.54,0,206.05,51407728,thgz,15/6/2023 21:00:00
3764,4.25,2.8,20.75,25.89,0,49057.81,53729120,4.25,2.8,20.75,25.89,0,206.05,51407728,thgz,15/6/2023 22:00:11
3765,4.27,2.65,20.76,25.78,0,49057.81,53729120,4.27,2.65,20.76,25.78,0,206.63,51407728,thgz,15/6/2023 23:00:01
3766,4.28,2.57,22.87,25.73,0,49057.81,53729120,4.28,2.57,22.87,25.73,0,210.73,51407732,thgz,16/6/2023 00:00:34
3767,4.18,2.89,19.93,20.83,0,51444.29,53731508,4.18,2.89,19.93,20.83,0,211.44,51407732,thgz,16/6/2023 01:00:14
3768,4.18,2.85,22.58,22.7,0,51445.99,53731512,4.18,2.85,22.58,22.7,0,211.44,51407732,thgz,16/6/2023 02:00:04
3769,4.18,2.85,22.32,22.33,0,51445.99,53731512,4.18,2.85,22.32,22.33,0,211.44,51407732,thgz,16/6/2023 03:00:11
3770,4.18,2.85,22.38,22.38,0,51445.99,53731512,4.18,2.85,22.38,22.38,0,211.59,51407732,thgz,16/6/2023 04:00:14
3771,4.18,2.85,22.31,22.29,0,51445.99,53731512,4.18,2.85,22.31,22.29,0,211.59,51407732,thgz,16/6/2023 05:00:04
3772,4.17,2.7,22.49,22.42,0,51445.99,53731512,4.17,2.7,22.49,22.42,0,212.18,51407736,thgz,16/6/2023 06:00:14
3773,4.02,2.95,19.76,20.88,1669.26,53760.28,53733824,4.02,2.95,19.76,20.88,0,212.18,51407736,thgz,16/6/2023 07:00:30
3774,4.01,2.82,23.78,24.01,0,53813.81,53733880,4.01,2.82,23.78,24.01,0,212.18,51407736,thgz,16/6/2023 08:00:00
3775,3.87,2.63,19.04,20.19,6091.46,4520.61,53738400,3.87,2.63,19.04,20.19,0,0,51407736,thgz,16/6/2023 09:00:18
3776,3.82,2.67,20.61,22.2,6050,5791.09,53739668,3.82,2.67,20.61,22.2,0,0,51407736,thgz,16/6/2023 10:00:12
3777,3.77,2.64,22.66,25.64,0,15422.2,53749300,3.77,2.64,22.66,25.64,0,2.54,51407736,thgz,16/6/2023 11:00:16
3778,4.02,2.55,23.44,30.73,6536.65,16687.41,53750568,4.02,2.55,23.44,30.73,0,3.11,51407736,thgz,16/6/2023 12:00:00
3779,4.11,2.6,22.12,25.24,5973.85,22397.35,53756304,4.11,2.6,22.12,25.24,0,3.11,51407736,thgz,16/6/2023 13:00:10
3780,4.24,2.66,22.49,24.24,5321.54,27940.03,53761820,4.24,2.66,22.49,24.24,0,3.11,51407736,thgz,16/6/2023 14:00:01
3781,4.18,2.72,23.11,25.52,4913.54,32558.04,53766432,4.18,2.72,23.11,25.52,0,3.11,51407736,thgz,16/6/2023 15:00:17
3782,4.22,2.78,22.45,24.31,0,33967.37,53767844,4.22,2.78,22.45,24.31,0,3.19,51407736,thgz,16/6/2023 16:00:19
3783,4.3,2.8,22.21,23.79,0,35425.03,53769304,4.3,2.8,22.21,23.79,0,3.19,51407736,thgz,16/6/2023 17:00:27
3784,4.19,2.94,20.15,20.58,0,41001.76,53774880,4.19,2.94,20.15,20.58,0,3.19,51407736,thgz,16/6/2023 18:00:02
3785,4.28,3.15,20.36,20.69,3939.72,44749.9,53778628,4.28,3.15,20.36,20.69,0,3.19,51407736,thgz,16/6/2023 19:00:00
3786,4.26,3.3,20.31,22.38,3775.82,44935.06,53778812,4.26,3.3,20.31,22.38,0,3.19,51407736,thgz,16/6/2023 20:00:00
3787,4.27,3.3,20.07,23.24,3775.82,44935.06,53778812,4.27,3.3,20.07,23.24,0,3.19,51407736,thgz,16/6/2023 21:00:00
3788,4.26,3.27,20.17,22.83,0,47805.32,53781684,4.26,3.27,20.17,22.83,0,24.93,51407760,thgz,16/6/2023 22:00:08
3789,4.2,3.16,20.39,22.83,0,47805.32,53781684,4.2,3.16,20.39,22.83,0,25.36,51407760,thgz,16/6/2023 23:00:00
3790,4.16,3.07,21.4,22.95,0,47805.32,53781684,4.16,3.07,21.4,22.95,0,25.36,51407760,thgz,17/6/2023 00:00:01
3791,4.15,3.02,22.08,23.04,0,47805.32,53781684,4.15,3.02,22.08,23.04,0,25.84,51407760,thgz,17/6/2023 01:00:00
3792,4.15,2.96,22.52,23.14,0,47805.32,53781684,4.15,2.96,22.52,23.14,0,25.84,51407760,thgz,17/6/2023 02:00:00
3793,4.15,2.92,22.35,22.8,0,47805.32,53781684,4.15,2.92,22.35,22.8,0,25.84,51407760,thgz,17/6/2023 03:00:00
3794,4.14,2.89,21.75,22.18,0,47805.32,53781684,4.14,2.89,21.75,22.18,0,25.84,51407760,thgz,17/6/2023 04:00:10
3795,3.99,3.26,18.94,20.32,0,50632.41,53784512,3.99,3.26,18.94,20.32,0,26.01,51407760,thgz,17/6/2023 05:00:05
3796,3.97,3.21,21.06,21.82,0,50632.46,53784512,3.97,3.21,21.06,21.82,0,26.01,51407760,thgz,17/6/2023 06:00:11
3797,3.92,3.21,20.16,21.75,2828.64,51112.8,53784992,3.92,3.21,20.16,21.75,0,26.01,51407760,thgz,17/6/2023 07:00:16
3798,3.86,3.26,20.76,21.76,0,52706.32,53786584,3.86,3.26,20.76,21.76,0,26.01,51407760,thgz,17/6/2023 08:00:07
3799,4.03,2.96,18.26,18.57,8584.33,2767.14,53789352,4.03,2.96,18.26,18.57,0,1.57,51407760,thgz,17/6/2023 09:00:04
3800,4.22,3.08,18.38,17.54,7171.45,10383.51,53796968,4.22,3.08,18.38,17.54,0,1.57,51407760,thgz,17/6/2023 10:00:10
3801,4.05,3.06,18.06,17.48,7582.26,17503.73,53804088,4.05,3.06,18.06,17.48,0,1.79,51407760,thgz,17/6/2023 11:00:00
3802,3.78,3.04,18.12,18.2,8237.73,24428.67,53811012,3.78,3.04,18.12,18.2,0,1.79,51407760,thgz,17/6/2023 12:00:19
3803,3.69,3.09,18.35,19.12,7701.49,33631.12,53820216,3.69,3.09,18.35,19.12,0,1.79,51407760,thgz,17/6/2023 13:00:06
3804,3.73,3.16,18.68,19.59,6986.97,40800.83,53827384,3.73,3.16,18.68,19.59,0,1.79,51407760,thgz,17/6/2023 14:00:00
3805,3.83,3.24,18.99,19.8,5942.81,47374.21,53833960,3.83,3.24,18.99,19.8,0,1.79,51407760,thgz,17/6/2023 15:00:00
3806,3.94,3.25,18.98,19.79,5642.89,53240.73,53839824,3.94,3.25,18.98,19.79,0,1.79,51407760,thgz,17/6/2023 16:00:00
3807,4.12,3.42,19.66,21.19,1064.76,56445.84,53843032,4.12,3.42,19.66,21.19,0,1.79,51407760,thgz,17/6/2023 17:00:00
3808,4.37,3.39,19.37,21.04,1313.77,57406.68,53843992,4.37,3.39,19.37,21.04,0,2.03,51407760,thgz,17/6/2023 18:00:00
3809,4.22,3.38,18.75,20.37,1872.44,58575.97,53845160,4.22,3.38,18.75,20.37,0,3.23,51407764,thgz,17/6/2023 19:00:00
3810,4.09,3.39,18.59,20.01,1837.21,60486.48,53847072,4.09,3.39,18.59,20.01,0,6.24,51407768,thgz,17/6/2023 20:00:17
3811,4.25,3.42,19.03,20.58,825.93,61401.25,53847984,4.25,3.42,19.03,20.58,0,6.24,51407768,thgz,17/6/2023 21:00:10
3812,4.15,3.33,19.21,20.83,0,61946.94,53848532,4.15,3.33,19.21,20.83,0,6.24,51407768,thgz,17/6/2023 22:00:00
3813,4.09,3.21,19.55,21.2,0,61946.94,53848532,4.09,3.21,19.55,21.2,0,6.69,51407768,thgz,17/6/2023 23:00:20
3814,4.05,3.15,20.64,21.4,0,61946.94,53848532,4.05,3.15,20.64,21.4,0,6.69,51407768,thgz,18/6/2023 00:00:11
3815,4.05,3.09,21.02,21.34,0,61946.94,53848532,4.05,3.09,21.02,21.34,0,6.69,51407768,thgz,18/6/2023 01:00:03
3816,4.05,3.08,21.04,21.3,0,61946.94,53848532,4.05,3.08,21.04,21.3,0,6.69,51407768,thgz,18/6/2023 02:00:23
3817,4.05,3.08,21.04,21.3,0,61946.94,53848532,4.05,3.08,21.04,21.3,0,6.69,51407768,thgz,18/6/2023 03:00:00
3818,4.05,3.08,21.04,21.3,0,61946.94,53848532,4.05,3.08,21.04,21.3,0,6.69,51407768,thgz,18/6/2023 04:00:14
3819,3.92,3.35,18.58,18.93,3476.52,65812.14,53852396,3.92,3.35,18.58,18.93,0,6.69,51407768,thgz,18/6/2023 05:00:03
3820,3.89,3.4,20.36,20.58,0,66777.38,53853360,3.89,3.4,20.36,20.58,0,6.69,51407768,thgz,18/6/2023 06:00:04
3821,3.83,3.37,19.6,20.94,2810.16,67448.19,53854032,3.83,3.37,19.6,20.94,0,6.69,51407768,thgz,18/6/2023 07:00:13
3822,3.78,3.39,21.05,21.49,0,68593.16,53855176,3.78,3.39,21.05,21.49,0,6.8,51407768,thgz,18/6/2023 08:00:27
3823,3.75,2.86,18.12,18.97,9989.93,2246.91,53857420,3.75,2.86,18.12,18.97,0,0,51407768,thgz,18/6/2023 09:00:03
3824,3.73,3.06,18.5,18.76,8299.16,11101.53,53866276,3.73,3.06,18.5,18.76,0,0,51407768,thgz,18/6/2023 10:00:00
3825,3.75,3.05,18.51,18.88,8270.13,19403.94,53874584,3.75,3.05,18.51,18.88,0,0,51407768,thgz,18/6/2023 11:00:09
3826,3.75,3.08,18.65,19.38,8168.88,27603.76,53882784,3.75,3.08,18.65,19.38,0,160.45,51407928,thgz,18/6/2023 12:00:00
3827,3.75,3.14,20,22.05,8194.81,28398.66,53883576,3.75,3.14,20,22.05,0,160.45,51407928,thgz,18/6/2023 13:00:00
3828,3.79,3.17,19.3,20.57,6966.46,43061.43,53898240,3.79,3.17,19.3,20.57,0,161.17,51407928,thgz,18/6/2023 14:00:00
3829,4.08,3.22,20.25,21.32,6942.66,43804.59,53898984,4.08,3.22,20.25,21.32,0,161.17,51407928,thgz,18/6/2023 15:00:12
3830,4.31,3.39,20.77,22.05,0,53879.63,53909056,4.31,3.39,20.77,22.05,0,161.17,51407928,thgz,18/6/2023 16:00:24
3831,4.24,3.36,22.47,23.87,0,54157.81,53909336,4.24,3.36,22.47,23.87,0,161.17,51407928,thgz,18/6/2023 17:00:26
3832,4.23,3.2,21.18,24.06,0,54158.36,53909336,4.23,3.2,21.18,24.06,0,161.41,51407928,thgz,18/6/2023 18:00:03
3833,4.2,2.99,20.01,23.66,0,54158.36,53909336,4.2,2.99,20.01,23.66,0,161.41,51407928,thgz,18/6/2023 19:00:04
3834,3.95,3.37,18.69,20,2980.38,58677.98,53913856,3.95,3.37,18.69,20,0,161.41,51407928,thgz,18/6/2023 20:00:10
3835,4.15,3.4,19.68,21.86,1086.08,60155.79,53915332,4.15,3.4,19.68,21.86,0,161.41,51407928,thgz,18/6/2023 21:00:06
3836,4.32,3.39,19.92,22.05,1151.74,61279.14,53916456,4.32,3.39,19.92,22.05,0,161.41,51407928,thgz,18/6/2023 22:00:04
3837,4.23,3.4,20.97,22.32,0,61885.81,53917064,4.23,3.4,20.97,22.32,0,161.41,51407928,thgz,18/6/2023 23:00:17
3838,4.19,3.33,21.52,22.41,0,61885.86,53917064,4.19,3.33,21.52,22.41,0,161.41,51407928,thgz,19/6/2023 00:00:14
3839,4.19,3.27,22.11,22.47,0,61885.86,53917064,4.19,3.27,22.11,22.47,0,161.41,51407928,thgz,19/6/2023 01:00:00
3840,4.18,3.22,22.26,22.42,0,61885.86,53917064,4.18,3.22,22.26,22.42,0,161.41,51407928,thgz,19/6/2023 02:00:17
3841,4.18,3.18,22.18,22.32,0,61885.86,53917064,4.18,3.18,22.18,22.32,0,161.41,51407928,thgz,19/6/2023 03:00:33
