id,pt_in,pt_out,tt_in,tt_out,vf_fr,vf_td,vf_su,pt_in_s,pt_out_s,tt_in_s,tt_out_s,vf_fr_s,vf_td_s,vf_su_s,daily_paper_code,data_time
4450,4.38,3.16,26.24,25.81,0,3776.45,2309387,0,0,0,0,0,0,0,thwl,22/5/2023 18:00:01
4451,4.28,2.29,23.13,22.24,3444.76,3887.9,2309498.5,0,0,0,0,0,0,0,thwl,22/5/2023 19:00:01
4452,4.11,3.48,19.78,18.63,0,4291.87,2309902.5,0,0,0,0,0,0,0,thwl,22/5/2023 20:00:00
4453,4.19,1.85,18.35,17.56,0,4291.87,2309902.5,0,0,0,0,0,0,0,thwl,22/5/2023 21:00:00
4454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,22/5/2023 22:00:06
4455,4.02,2.47,15.83,15.09,0,4644.01,2310254.75,0,0,0,0,0,0,0,thwl,22/5/2023 23:00:00
4456,3.95,1.44,15.21,14.6,0,0,2310254.75,0,0,0,0,0,0,0,thwl,23/5/2023 00:00:00
4457,3.95,3.61,14.43,14.04,0,372.94,2310627.5,0,0,0,0,0,0,0,thwl,23/5/2023 01:00:00
4458,3.95,3.23,13.62,13.19,0,372.94,2310627.5,0,0,0,0,0,0,0,thwl,23/5/2023 02:00:00
4459,3.93,2.86,12.98,12.71,0,372.94,2310627.5,0,0,0,0,0,0,0,thwl,23/5/2023 03:00:00
4460,3.86,3.1,12.77,12.64,2458.31,442.26,2310696.75,0,0,0,0,0,0,0,thwl,23/5/2023 04:00:00
4461,3.87,3.31,12.24,11.99,0,530.23,2310785,0,0,0,0,0,0,0,thwl,23/5/2023 05:00:00
4462,3.87,3.05,12.01,11.72,0,530.23,2310785,0,0,0,0,0,0,0,thwl,23/5/2023 06:00:00
4463,3.82,2.99,14.61,15.21,0,665.64,2310920.25,0,0,0,0,0,0,0,thwl,23/5/2023 07:00:00
4464,3.76,2.42,22.06,23.48,0,979.76,2311234.5,0,0,0,0,0,0,0,thwl,23/5/2023 08:00:00
4465,3.98,3.95,27.54,29.48,499.06,1608.68,2311863.25,0,0,0,0,0,0,0,thwl,23/5/2023 09:00:00
4466,4.3,3.07,31.61,32.9,0,1927.93,2312182.5,0,0,0,0,0,0,0,thwl,23/5/2023 10:00:00
4467,4.22,2.86,32.45,33.7,0,2320.23,2312575,0,0,0,0,0,0,0,thwl,23/5/2023 11:00:00
4468,4.35,1.91,32.36,34.29,0,2595.93,2312850.5,0,0,0,0,0,0,0,thwl,23/5/2023 12:00:00
4469,4.19,2.55,33.2,34.92,0,2976.72,2313231.5,0,0,0,0,0,0,0,thwl,23/5/2023 13:00:00
4470,4.34,3.46,34.73,35.02,0,3344.47,2313599,0,0,0,0,0,0,0,thwl,23/5/2023 14:00:00
4471,4.33,2.87,36.04,34.11,3311.56,3553.98,2313808.5,0,0,0,0,0,0,0,thwl,23/5/2023 15:00:00
4472,4.3,1.84,32.76,33.22,0,3795.82,2314050.5,0,0,0,0,0,0,0,thwl,23/5/2023 16:00:00
4473,4.28,1.98,31.16,31.61,0,4159.12,2314413.75,0,0,0,0,0,0,0,thwl,23/5/2023 17:00:00
4474,4.21,2.47,27.36,27.68,0,4489.53,2314744.25,0,0,0,0,0,0,0,thwl,23/5/2023 18:00:00
4475,4.16,3.2,24.17,24.09,0,4789.48,2315044.25,0,0,0,0,0,0,0,thwl,23/5/2023 19:00:00
4476,4.11,1.89,22.59,22.41,0,4789.48,2315044.25,0,0,0,0,0,0,0,thwl,23/5/2023 20:00:00
4477,4,2.83,21.26,20.89,0,5087.07,2315341.75,0,0,0,0,0,0,0,thwl,23/5/2023 21:00:00
4478,3.9,3.59,20.64,20.36,0,5359.23,2315613.75,0,0,0,0,0,0,0,thwl,23/5/2023 22:00:00
4479,3.9,2.92,20.1,20.07,0,5359.23,2315613.75,0,0,0,0,0,0,0,thwl,23/5/2023 23:00:00
4480,3.83,3.55,16.59,16.61,0,0,2315774,0,0,0,0,0,0,0,thwl,24/5/2023 00:00:01
4481,3.76,2.96,16.6,16.61,0,0,2315774,0,0,0,0,0,0,0,thwl,24/5/2023 01:00:00
4482,3.76,2.44,16.61,16.6,0,0,2315774,0,0,0,0,0,0,0,thwl,24/5/2023 02:00:00
4483,3.76,3.61,16.13,16.04,0,221.07,2315995,0,0,0,0,0,0,0,thwl,24/5/2023 03:00:00
4484,3.76,3.19,15.67,15.56,0,221.07,2315995,0,0,0,0,0,0,0,thwl,24/5/2023 04:00:00
4485,3.76,3.75,15.49,15.27,0,309.09,2316083,0,0,0,0,0,0,0,thwl,24/5/2023 05:00:00
4486,3.76,3.75,15.29,15.19,0,309.09,2316083,0,0,0,0,0,0,0,thwl,24/5/2023 06:00:00
4487,3.76,2.6,16.54,16.64,0,309.13,2316083.25,0,0,0,0,0,0,0,thwl,24/5/2023 07:00:00
4488,3.74,3.34,17.11,17.17,0,811.57,2316585.75,0,0,0,0,0,0,0,thwl,24/5/2023 08:00:00
4489,4.09,3.31,17.86,17.34,0,1210.71,2316984.5,0,0,0,0,0,0,0,thwl,24/5/2023 09:00:00
4490,4.41,2.48,23.22,23.28,0,1570.79,2317344.75,0,0,0,0,0,0,0,thwl,24/5/2023 10:00:00
4491,4.35,2.32,22.57,22.77,0,1953.85,2317727.75,0,0,0,0,0,0,0,thwl,24/5/2023 11:00:00
4492,4.22,2.69,21.35,21.59,0,2426.26,2318200.25,0,0,0,0,0,0,0,thwl,24/5/2023 12:00:00
4493,4.07,2.76,22.01,22.36,0,2809.43,2318583.5,0,0,0,0,0,0,0,thwl,24/5/2023 13:00:00
4494,4.09,3.57,21.17,20.92,0,3242.26,2319016.25,0,0,0,0,0,0,0,thwl,24/5/2023 14:00:00
4495,4.17,3.78,25.7,24.89,0,3634.76,2319408.75,0,0,0,0,0,0,0,thwl,24/5/2023 15:00:00
4496,3.92,2.84,21.68,21.9,0,4770.97,2320545,0,0,0,0,0,0,0,thwl,24/5/2023 18:00:01
4497,3.8,2.91,19.79,19.85,0,5114.59,2320888.75,0,0,0,0,0,0,0,thwl,24/5/2023 19:00:10
4498,3.74,3.72,18.68,18.59,243.55,5503.92,2321277.75,0,0,0,0,0,0,0,thwl,24/5/2023 20:00:00
4499,3.74,2.4,16.94,16.82,0,5526.27,2321300.25,0,0,0,0,0,0,0,thwl,24/5/2023 21:00:00
4500,3.74,2.72,15.95,15.83,0,5729.7,2321503.75,0,0,0,0,0,0,0,thwl,24/5/2023 22:00:00
4501,3.63,3.34,15.11,14.91,1437.28,5945.19,2321719.25,0,0,0,0,0,0,0,thwl,24/5/2023 23:00:00
4502,3.63,3.21,14.51,14.21,0,0,2321822,0,0,0,0,0,0,0,thwl,24/5/2023 23:59:51
4503,3.63,2.72,14.31,14.06,0,0,2321822,0,0,0,0,0,0,0,thwl,25/5/2023 01:00:00
4504,3.63,2.27,13.67,13.51,0,0,2321822,0,0,0,0,0,0,0,thwl,25/5/2023 02:00:00
4505,3.63,1.83,13.04,12.86,0,0,2321822,0,0,0,0,0,0,0,thwl,25/5/2023 03:00:10
4506,3.63,1.43,12.29,12.15,0,0,2321822,0,0,0,0,0,0,0,thwl,25/5/2023 04:00:00
4507,3.62,3.16,12.78,12.44,0,276.77,2322099,0,0,0,0,0,0,0,thwl,25/5/2023 05:00:10
4508,3.58,2.86,13.53,13.42,0,276.77,2322099,0,0,0,0,0,0,0,thwl,25/5/2023 06:00:10
4509,3.47,2.03,15.14,15.21,0,276.77,2322099,0,0,0,0,0,0,0,thwl,25/5/2023 07:00:00
4510,3.39,2.5,19.35,19.47,0,833.93,2322656,0,0,0,0,0,0,0,thwl,25/5/2023 08:00:00
4511,3.55,3.32,23.7,23.85,0,1466.68,2323288.75,0,0,0,0,0,0,0,thwl,25/5/2023 09:00:10
4512,3.98,2.57,26.88,28.1,0,1871.44,2323693.25,0,0,0,0,0,0,0,thwl,25/5/2023 10:00:00
4513,4.26,2.6,28.58,29.9,0,2297.34,2324119.5,0,0,0,0,0,0,0,thwl,25/5/2023 11:00:00
4514,4.26,2.6,28.58,29.9,0,2297.34,2324119.5,0,0,0,0,0,0,0,thwl,25/5/2023 12:00:00
4515,4.26,2.6,28.58,29.9,0,2297.34,2324119.5,0,0,0,0,0,0,0,thwl,25/5/2023 13:00:10
4516,4.26,2.6,28.58,29.9,0,2297.34,2324119.5,0,0,0,0,0,0,0,thwl,25/5/2023 14:00:00
4517,16576,4608,1,5120,11.86,2325396.75,51920.5,0,0,0,0,0,0,0,thwl,25/5/2023 15:00:00
4518,16576,4608,1,5120,11.86,2325396.75,51920.5,0,0,0,0,0,0,0,thwl,25/5/2023 16:00:00
4519,3.86,2.76,25.56,24.89,2570.96,4478.66,2326300.75,0,0,0,0,0,0,0,thwl,25/5/2023 17:00:00
4520,3.75,2.28,25.5,25.59,2848.93,4707.88,2326529.75,0,0,0,0,0,0,0,thwl,25/5/2023 18:00:10
4521,3.69,3.67,23.33,23.66,352.47,5174.41,2326996.25,0,0,0,0,0,0,0,thwl,25/5/2023 19:00:00
4522,3.74,2.36,21.57,21.72,0,5233.67,2327055.75,0,0,0,0,0,0,0,thwl,25/5/2023 20:00:10
4523,3.72,3.35,19.97,19.89,0,5547.85,2327369.75,0,0,0,0,0,0,0,thwl,25/5/2023 21:00:11
4524,3.84,2.14,18.99,18.74,0,5547.85,2327369.75,0,0,0,0,0,0,0,thwl,25/5/2023 22:00:10
4525,4.17,3.42,18.02,17.79,0,5825.13,2327647.25,0,0,0,0,0,0,0,thwl,25/5/2023 23:00:13
4526,4.19,2.87,17.58,17.42,0,0,2327647.25,0,0,0,0,0,0,0,thwl,26/5/2023 00:00:00
4527,4.18,3.73,17.46,17.22,0,190.5,2327837.75,0,0,0,0,0,0,0,thwl,26/5/2023 01:00:12
4528,4.18,3.25,17.54,17.42,0,190.5,2327837.75,0,0,0,0,0,0,0,thwl,26/5/2023 02:00:02
4529,4.18,2.88,18.32,18.24,0,190.5,2327837.75,0,0,0,0,0,0,0,thwl,26/5/2023 03:00:07
4530,4.18,2.59,19.13,19.19,0,190.5,2327837.75,0,0,0,0,0,0,0,thwl,26/5/2023 04:00:10
4531,4.18,2.35,19.47,19.55,0,190.5,2327837.75,0,0,0,0,0,0,0,thwl,26/5/2023 05:00:12
4532,4.08,3.96,19.54,19.55,0,437.64,2328084.75,0,0,0,0,0,0,0,thwl,26/5/2023 06:00:14
4533,4.03,2.44,19.97,19.9,0,437.64,2328084.75,0,0,0,0,0,0,0,thwl,26/5/2023 07:00:09
4534,4.02,2.31,19.41,19.31,0,1011.77,2328659,0,0,0,0,0,0,0,thwl,26/5/2023 08:00:12
4535,3.95,2.31,19.42,19.3,0,1552.32,2329199.5,0,0,0,0,0,0,0,thwl,26/5/2023 09:00:07
4536,4.01,3.05,20.51,20.26,2598.44,2103.05,2329748.75,0,0,0,0,0,0,0,thwl,26/5/2023 10:00:10
4537,4.03,3.64,20.33,20.06,0,2665.8,2330313,0,0,0,0,0,0,0,thwl,26/5/2023 11:00:06
4538,4.04,3.06,21.23,20.98,0,3068.67,2330715.75,0,0,0,0,0,0,0,thwl,26/5/2023 12:00:17
4539,4.02,3.26,21.06,20.75,0,3456.04,2331103.25,0,0,0,0,0,0,0,thwl,26/5/2023 13:00:10
4540,4.13,2.76,21.24,21.08,0,3737.47,2331384.5,0,0,0,0,0,0,0,thwl,26/5/2023 14:00:00
4541,4.3,3.49,21.65,21.03,2514.01,4200.62,2331847.75,0,0,0,0,0,0,0,thwl,26/5/2023 15:00:11
4542,4.36,3.39,21.15,20.85,0,4583.38,2332230.5,0,0,0,0,0,0,0,thwl,26/5/2023 16:00:12
4543,4.36,2.74,21.02,20.93,0,4864.15,2332511.25,0,0,0,0,0,0,0,thwl,26/5/2023 17:00:01
4544,4.25,3.12,21.08,20.98,0,5276.26,2332923.25,0,0,0,0,0,0,0,thwl,26/5/2023 18:00:00
4545,4.15,3.24,20.51,20.19,0,5642.64,2333289.75,0,0,0,0,0,0,0,thwl,26/5/2023 19:00:15
4546,4.12,3.38,20.32,20.13,0,5958.69,2333605.75,0,0,0,0,0,0,0,thwl,26/5/2023 20:00:16
4547,4.06,1.64,20.39,20.41,0,5958.69,2333605.75,0,0,0,0,0,0,0,thwl,26/5/2023 21:00:01
4548,4.19,2.84,20.25,20.06,0,6337.22,2333984.5,0,0,0,0,0,0,0,thwl,26/5/2023 22:00:03
4549,4.1,1.55,20.24,20.19,0,6337.22,2333984.5,0,0,0,0,0,0,0,thwl,26/5/2023 23:00:15
4550,4.09,3.25,19.95,19.87,0,0,2334331.75,0,0,0,0,0,0,0,thwl,27/5/2023 00:00:10
4551,4.09,2.2,19.91,19.88,0,0,2334331.75,0,0,0,0,0,0,0,thwl,27/5/2023 01:00:15
4552,4.08,3.71,19.35,19.14,0,324.93,2334656.75,0,0,0,0,0,0,0,thwl,27/5/2023 02:00:12
4553,4.02,3.28,19.5,19.52,0,324.93,2334656.75,0,0,0,0,0,0,0,thwl,27/5/2023 03:00:06
4554,4.01,2.95,19.61,19.64,0,324.93,2334656.75,0,0,0,0,0,0,0,thwl,27/5/2023 04:00:01
4555,4.01,2.61,19.98,20,0,324.93,2334656.75,0,0,0,0,0,0,0,thwl,27/5/2023 05:00:12
4556,4,3.92,20.33,20.2,0,544.97,2334876.75,0,0,0,0,0,0,0,thwl,27/5/2023 06:00:00
4557,4,2.83,21.67,21.85,0,544.97,2334876.75,0,0,0,0,0,0,0,thwl,27/5/2023 07:00:00
4558,3.99,1.97,22.91,23.13,0,828.63,2335160.5,0,0,0,0,0,0,0,thwl,27/5/2023 08:00:01
4559,3.95,3.91,23.56,23.91,504.8,1518.77,2335850.5,0,0,0,0,0,0,0,thwl,27/5/2023 09:00:16
4560,4.29,3.18,24.6,24.76,0,1838.03,2336170,0,0,0,0,0,0,0,thwl,27/5/2023 10:00:12
4561,4.35,2.76,26.15,26.55,0,2180.56,2336512.5,0,0,0,0,0,0,0,thwl,27/5/2023 11:00:13
4562,4.35,3.03,26.21,25.7,0,2590.3,2336922,0,0,0,0,0,0,0,thwl,27/5/2023 12:00:00
4563,4.26,3.09,27.49,27.68,0,2920.59,2337252.5,0,0,0,0,0,0,0,thwl,27/5/2023 13:00:00
4564,4.17,3.52,28.31,27.33,2236.92,3231.6,2337563.5,0,0,0,0,0,0,0,thwl,27/5/2023 14:00:00
4565,4.1,3.54,28.33,28.28,0,3730.06,2338062,0,0,0,0,0,0,0,thwl,27/5/2023 15:00:13
4566,4.03,2.91,30.03,30.16,0,4068.36,2338400.25,0,0,0,0,0,0,0,thwl,27/5/2023 16:00:11
4567,3.93,2.7,28.32,28.71,0,4402.54,2338734.5,0,0,0,0,0,0,0,thwl,27/5/2023 17:00:13
4568,3.78,3.77,27.3,27.44,237.42,4782.12,2339114,0,0,0,0,0,0,0,thwl,27/5/2023 18:00:11
4569,3.73,1.78,26.29,26.58,0,4782.73,2339114.5,0,0,0,0,0,0,0,thwl,27/5/2023 19:00:10
4570,3.72,2.02,24.53,24.59,0,5085.75,2339417.5,0,0,0,0,0,0,0,thwl,27/5/2023 20:00:11
4571,3.71,2.91,23.49,23.52,0,5479.65,2339811.5,0,0,0,0,0,0,0,thwl,27/5/2023 21:00:01
4572,3.71,2.9,23.22,23.25,0,5725.87,2340057.5,0,0,0,0,0,0,0,thwl,27/5/2023 22:00:11
4573,3.62,2.09,23.14,23.25,0,5725.87,2340057.5,0,0,0,0,0,0,0,thwl,27/5/2023 23:00:00
4574,3.58,3,22.86,23.03,0,0,2340287.25,0,0,0,0,0,0,0,thwl,28/5/2023 00:00:01
4575,3.8,2.07,22.88,23.04,0,0,2340287.25,0,0,0,0,0,0,0,thwl,28/5/2023 01:00:00
4576,3.79,3.38,22.53,22.54,0,293.87,2340581,0,0,0,0,0,0,0,thwl,28/5/2023 02:00:00
4577,3.79,2.41,22.53,22.67,0,293.87,2340581,0,0,0,0,0,0,0,thwl,28/5/2023 03:00:11
4578,3.79,2.48,21.89,21.63,2797.11,394.35,2340681.75,0,0,0,0,0,0,0,thwl,28/5/2023 04:00:12
4579,3.77,2.37,21.33,21.44,0,1361.39,2353135.25,0,0,0,0,0,0,0,thwl,30/5/2023 10:00:11
4580,3.87,2.47,21.57,21.27,0,1692.13,2353466,0,0,0,0,0,0,0,thwl,30/5/2023 11:00:00
4581,3.99,2.08,24.77,25.1,0,1965.25,2353739.25,0,0,0,0,0,0,0,thwl,30/5/2023 12:00:10
4582,4.14,2.07,23.35,23.36,0,2267.84,2354041.75,0,0,0,0,0,0,0,thwl,30/5/2023 13:00:00
4583,4.2,2.42,22.79,22.8,0,2542.67,2354316.75,0,0,0,0,0,0,0,thwl,30/5/2023 14:00:13
4584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,1/6/2023 17:10:27
4585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,1/6/2023 18:10:43
4586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,1/6/2023 19:12:23
4587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,1/6/2023 20:12:18
4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,1/6/2023 21:24:29
4589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,1/6/2023 22:14:35
4590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,1/6/2023 23:09:36
4591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,2/6/2023 00:12:20
4592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,2/6/2023 01:02:17
4593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,2/6/2023 02:02:16
4594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,2/6/2023 03:01:45
4595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,2/6/2023 04:01:55
4596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,2/6/2023 11:01:55
4597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,2/6/2023 12:01:45
4598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,2/6/2023 13:01:45
4599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,2/6/2023 14:01:48
4600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,2/6/2023 15:01:56
4601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,2/6/2023 16:02:20
4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,2/6/2023 17:02:16
4603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,2/6/2023 18:02:06
4604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,2/6/2023 19:01:55
4605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,2/6/2023 20:02:18
4606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,2/6/2023 21:02:09
4607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,2/6/2023 22:02:18
4608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,2/6/2023 23:02:06
4609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,4/6/2023 19:10:58
4610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,4/6/2023 20:12:17
4611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,4/6/2023 21:10:27
4612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,4/6/2023 22:12:28
4613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,4/6/2023 23:10:17
4614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,5/6/2023 00:13:01
4615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,5/6/2023 01:00:03
4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,5/6/2023 02:00:07
4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,5/6/2023 03:00:03
4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,5/6/2023 04:00:07
4619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,5/6/2023 05:00:07
4620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,5/6/2023 06:00:07
4621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,5/6/2023 07:00:07
4622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,5/6/2023 08:24:51
4623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,5/6/2023 09:10:45
4624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,5/6/2023 10:12:32
4625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,5/6/2023 11:11:03
4626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,5/6/2023 12:02:16
4627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,5/6/2023 13:01:45
4628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,5/6/2023 14:01:55
4629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,5/6/2023 15:02:16
4630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,5/6/2023 16:02:19
4631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,5/6/2023 17:02:18
4632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,5/6/2023 18:09:33
4633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,5/6/2023 19:02:17
4634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,5/6/2023 20:12:17
4635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,5/6/2023 21:11:52
4636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,5/6/2023 22:10:13
4637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,5/6/2023 23:10:11
4638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,6/6/2023 00:22:24
4639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,6/6/2023 01:12:33
4640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,6/6/2023 02:11:06
4641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,6/6/2023 03:00:03
4642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,6/6/2023 04:00:00
4643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,6/6/2023 05:00:07
4644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,6/6/2023 06:00:03
4645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,6/6/2023 07:12:24
4646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,6/6/2023 08:12:22
4647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,6/6/2023 09:11:37
4648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,6/6/2023 10:11:34
4649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,6/6/2023 11:01:55
4650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,6/6/2023 12:02:18
4651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,6/6/2023 13:01:45
4652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,6/6/2023 14:01:56
4653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,6/6/2023 15:02:24
4654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,6/6/2023 16:01:55
4655,4.33,2.46,37.36,38.55,0,4262.54,2392127.75,0,0,0,0,0,0,0,thwl,6/6/2023 17:00:16
4656,4.23,2.44,34.89,35.45,0,4528.06,2392393.25,0,0,0,0,0,0,0,thwl,6/6/2023 18:00:13
4657,4.09,2.46,31.22,30.28,253.88,4804.68,2392669.75,0,0,0,0,0,0,0,thwl,6/6/2023 19:00:10
4658,4.21,3.48,26.75,26.37,266.77,5230.58,2393095.75,0,0,0,0,0,0,0,thwl,6/6/2023 20:00:10
4659,4.37,3.5,25.2,24.9,0,5455.01,2393320.25,0,0,0,0,0,0,0,thwl,6/6/2023 21:00:13
4660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,6/6/2023 22:00:03
4661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,6/6/2023 23:00:07
4662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,7/6/2023 00:00:07
4663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,7/6/2023 01:00:07
4664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,7/6/2023 02:00:07
4665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,7/6/2023 03:00:07
4666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,7/6/2023 04:00:00
4667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,7/6/2023 05:00:00
4668,3.92,2.12,20.33,20.36,0,257.16,2394082.25,0,0,0,0,0,0,0,thwl,7/6/2023 06:00:11
4669,3.76,3.19,22.1,23.02,0,554.08,2394379.25,0,0,0,0,0,0,0,thwl,7/6/2023 07:00:13
4670,3.63,2.39,27.36,28.46,0,864.66,2394689.75,0,0,0,0,0,0,0,thwl,7/6/2023 08:00:17
4671,3.82,2.99,31.04,32.63,0,1350.99,2395176,0,0,0,0,0,0,0,thwl,7/6/2023 09:00:04
4672,3.97,3.23,32.93,34.96,0,1750.94,2395576.25,0,0,0,0,0,0,0,thwl,7/6/2023 10:00:10
4673,4.12,3.6,34.55,35.94,0,2117.03,2395942.25,0,0,0,0,0,0,0,thwl,7/6/2023 11:00:01
4674,4.25,1.73,35.73,38.12,0,2210.31,2396035.5,0,0,0,0,0,0,0,thwl,7/6/2023 12:00:11
4675,4.29,1.85,33.74,35.15,0,2513.13,2396338.25,0,0,0,0,0,0,0,thwl,7/6/2023 13:00:11
4676,4.35,1.96,35.07,36.83,0,2792.93,2396618.25,0,0,0,0,0,0,0,thwl,7/6/2023 14:00:10
4677,4.3,2.04,32.32,33.46,3324.17,3163.81,2396989,0,0,0,0,0,0,0,thwl,7/6/2023 15:00:00
4678,4.26,3.63,30.15,29.51,2265.91,3719.42,2397544.5,0,0,0,0,0,0,0,thwl,7/6/2023 16:00:01
4679,4.29,1.81,29.01,29.57,0,3812.61,2397637.75,0,0,0,0,0,0,0,thwl,7/6/2023 17:00:11
4680,4.31,2.86,28.17,28.75,0,4250.31,2398075.5,0,0,0,0,0,0,0,thwl,7/6/2023 18:00:11
4681,4.24,2.65,26.29,26.56,0,4413.01,2398238,0,0,0,0,0,0,0,thwl,7/6/2023 19:00:12
4682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thwl,7/6/2023 20:00:03
4683,4.26,2.46,23.71,23.71,0,4760.76,2398586,0,0,0,0,0,0,0,thwl,7/6/2023 21:00:01
4684,4.34,3.2,22.77,22.53,0,4998.54,2398823.75,0,0,0,0,0,0,0,thwl,7/6/2023 22:00:12
4685,4.25,2.5,22.1,22.04,0,4998.54,2398823.75,0,0,0,0,0,0,0,thwl,7/6/2023 23:00:13
4686,4.19,3.5,21.54,21.42,0,0,2399048.75,0,0,0,0,0,0,0,thwl,8/6/2023 00:00:16
4687,4.19,2.85,20.99,20.86,0,0,2399048.75,0,0,0,0,0,0,0,thwl,8/6/2023 01:00:11
4688,4.19,2.28,20.07,19.94,0,0,2399048.75,0,0,0,0,0,0,0,thwl,8/6/2023 02:00:15
4689,4.17,1.82,19.73,19.67,0,0,2399048.75,0,0,0,0,0,0,0,thwl,8/6/2023 03:00:30
4690,4.16,3.56,19.47,19.2,0,280.91,2399329.5,0,0,0,0,0,0,0,thwl,8/6/2023 04:00:27
