id,pt_in,pt_out,tt_in,tt_out,vf_fr,vf_td,vf_su,pt_in_s,pt_out_s,tt_in_s,tt_out_s,vf_fr_s,vf_td_s,vf_su_s,daily_paper_code,data_time
2600,2.9,2.6,20.69,29.02,2816.66,13098.92,4512189,2.9,2.6,20.69,29.02,0,0,7154169,lqgz,13/6/2023 15:00:13
2601,2.99,2.6,23.31,29.02,2816.66,13098.92,4512189,2.99,2.6,23.31,29.02,0,0,7154169,lqgz,13/6/2023 16:00:00
2602,2.91,2.53,20.09,30.7,3646.05,13374.61,4512465,2.91,2.53,20.09,30.7,0,0,7154169,lqgz,13/6/2023 17:00:16
2603,2.75,2.58,18.44,24.61,3807.3,17486.17,4516576,2.75,2.58,18.44,24.61,0,0,7154169,lqgz,13/6/2023 18:00:10
2604,2.75,2.58,18.24,23.68,3862.28,21640.92,4520731,2.75,2.58,18.24,23.68,0,0,7154169,lqgz,13/6/2023 19:00:07
2605,2.76,2.59,18.19,23.35,4134.03,25487.04,4524577,2.76,2.59,18.19,23.35,0,0,7154169,lqgz,13/6/2023 20:00:16
2606,2.78,2.61,18.09,22.77,4303.68,29901.96,4528992,2.78,2.61,18.09,22.77,0,0,7154169,lqgz,13/6/2023 21:00:16
2607,2.79,2.63,18.07,22.72,3349.56,33964.18,4533052,2.79,2.63,18.07,22.72,0,0,7154169,lqgz,13/6/2023 22:00:01
2608,2.81,2.65,18.09,22.8,3072.85,37192.42,4536282,2.81,2.65,18.09,22.8,0,0,7154169,lqgz,13/6/2023 23:00:12
2609,2.83,2.68,18.39,23.07,0,39953.73,4539043,2.83,2.68,18.39,23.07,0,0,7154169,lqgz,14/6/2023 00:00:12
2610,2.77,2.68,18.8,24.28,0,39953.73,4539043,2.77,2.68,18.8,24.28,0,0,7154169,lqgz,14/6/2023 01:00:00
2611,2.71,2.68,18.92,24.61,0,39953.73,4539043,2.71,2.68,18.92,24.61,0,0,7154169,lqgz,14/6/2023 02:00:43
2612,2.69,2.68,19.14,24.72,0,39953.73,4539043,2.69,2.68,19.14,24.72,0,0,7154169,lqgz,14/6/2023 03:00:03
2613,2.69,2.68,19.16,24.78,0,39953.73,4539043,2.69,2.68,19.16,24.78,0,0,7154169,lqgz,14/6/2023 04:00:11
2614,2.69,2.68,19.26,24.95,0,39953.73,4539043,2.69,2.68,19.26,24.95,0,0,7154169,lqgz,14/6/2023 05:00:14
2615,2.96,2.63,19.2,25.3,0,39953.73,4539043,2.96,2.63,19.2,25.3,0,0,7154169,lqgz,14/6/2023 06:00:13
2616,2.97,2.58,20.21,31.19,0,39953.73,4539043,2.97,2.58,20.21,31.19,0,0,7154169,lqgz,14/6/2023 07:00:11
2617,2.95,2.53,23.33,39.59,0,39953.73,4539043,2.95,2.53,23.33,39.59,0,0,7154169,lqgz,14/6/2023 08:00:15
2618,2.77,2.58,19.08,27.41,4060.98,5392.22,4544434,2.77,2.58,19.08,27.41,0,0,7154169,lqgz,14/6/2023 09:00:34
2619,2.75,2.58,25.38,36.03,0,8278.37,4547321,2.75,2.58,25.38,36.03,0,0,7154169,lqgz,14/6/2023 10:00:26
2620,2.66,2.5,29.56,29.99,1092.45,9319.23,4548362,2.66,2.5,29.56,29.99,0,0,7154169,lqgz,14/6/2023 11:00:01
2621,2.65,2.43,30.13,44.52,1092.45,9319.23,4548362,2.65,2.43,30.13,44.52,0,0,7154169,lqgz,14/6/2023 12:00:00
2622,2.65,2.43,30.13,30.36,1092.45,9319.23,4548362,2.65,2.43,30.13,30.36,0,0,7154169,lqgz,14/6/2023 13:00:18
2623,2.65,2.48,30.13,30.1,1092.45,9319.23,4548362,2.65,2.48,30.13,30.1,0,0,7154169,lqgz,14/6/2023 14:00:07
2624,2.65,2.54,30.13,31,1092.45,9319.23,4548362,2.65,2.54,30.13,31,0,0,7154169,lqgz,14/6/2023 15:00:00
2625,2.65,2.59,30.13,30.79,1092.45,9319.23,4548362,2.65,2.59,30.13,30.79,0,0,7154169,lqgz,14/6/2023 16:00:10
2626,2.8,2.62,19.71,30.49,1092.45,9319.23,4548362,2.8,2.62,19.71,30.49,0,0,7154169,lqgz,14/6/2023 17:00:00
2627,2.81,2.63,19.23,28.6,1092.45,9319.23,4548362,2.81,2.63,19.23,28.6,0,0,7154169,lqgz,14/6/2023 18:00:11
2628,2.81,2.63,18.75,26.06,1092.45,9319.23,4548362,2.81,2.63,18.75,26.06,0,0,7154169,lqgz,14/6/2023 19:00:16
2629,2.8,2.62,18.45,24.59,1092.45,9319.23,4548362,2.8,2.62,18.45,24.59,0,0,7154169,lqgz,14/6/2023 20:00:11
2630,2.8,2.63,18.46,24.28,1092.45,9319.23,4548362,2.8,2.63,18.46,24.28,0,0,7154169,lqgz,14/6/2023 21:00:19
